image,src_style,src_stem,tgt_style,lpips,clip_style,clip_content
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__eugene-boudin_the-port-ships-at-dock__to__Rococo.png,Impressionism,eugene-boudin_the-port-ships-at-dock,Rococo,0.33240145444869995,0.5603734850883484,0.9078530073165894
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__eugene-boudin_the-port-ships-at-dock__to__Ukiyo_e.png,Impressionism,eugene-boudin_the-port-ships-at-dock,Ukiyo_e,0.3543128967285156,0.5338305234909058,0.9168409109115601
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__eugene-boudin_trouville-the-fish-market-1884__to__Early_Renaissance.png,Impressionism,eugene-boudin_trouville-the-fish-market-1884,Early_Renaissance,0.35926002264022827,0.541838526725769,0.8242639303207397
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__eugene-boudin_trouville-the-fish-market-1884__to__Impressionism.png,Impressionism,eugene-boudin_trouville-the-fish-market-1884,Impressionism,0.35612618923187256,0.609775960445404,0.8329296708106995
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__eugene-boudin_trouville-the-fish-market-1884__to__Minimalism.png,Impressionism,eugene-boudin_trouville-the-fish-market-1884,Minimalism,0.4481238126754761,0.5057109594345093,0.8377017378807068
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__eugene-boudin_trouville-the-fish-market-1884__to__Rococo.png,Impressionism,eugene-boudin_trouville-the-fish-market-1884,Rococo,0.3653077483177185,0.5672210454940796,0.8381937742233276
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__eugene-boudin_trouville-the-fish-market-1884__to__Ukiyo_e.png,Impressionism,eugene-boudin_trouville-the-fish-market-1884,Ukiyo_e,0.3791359066963196,0.5210297703742981,0.8223000764846802
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__henri-matisse_brittany-also-known-as-boat-1896__to__Early_Renaissance.png,Impressionism,henri-matisse_brittany-also-known-as-boat-1896,Early_Renaissance,0.38504648208618164,0.5985819101333618,0.8708699941635132
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__henri-matisse_brittany-also-known-as-boat-1896__to__Impressionism.png,Impressionism,henri-matisse_brittany-also-known-as-boat-1896,Impressionism,0.35871219635009766,0.7295360565185547,0.8828315138816833
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__henri-matisse_brittany-also-known-as-boat-1896__to__Minimalism.png,Impressionism,henri-matisse_brittany-also-known-as-boat-1896,Minimalism,0.376603364944458,0.6876843571662903,0.8901309370994568
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__henri-matisse_brittany-also-known-as-boat-1896__to__Rococo.png,Impressionism,henri-matisse_brittany-also-known-as-boat-1896,Rococo,0.3495232164859772,0.5529663562774658,0.8755081295967102
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__henri-matisse_brittany-also-known-as-boat-1896__to__Ukiyo_e.png,Impressionism,henri-matisse_brittany-also-known-as-boat-1896,Ukiyo_e,0.3959493637084961,0.604347288608551,0.8779522180557251
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__joaquã­n-sorolla_study-of-vineyard__to__Early_Renaissance.png,Impressionism,joaquã­n-sorolla_study-of-vineyard,Early_Renaissance,0.36605775356292725,0.5575796365737915,0.6398732662200928
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__joaquã­n-sorolla_study-of-vineyard__to__Impressionism.png,Impressionism,joaquã­n-sorolla_study-of-vineyard,Impressionism,0.3674856722354889,0.6128095984458923,0.6889815330505371
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__joaquã­n-sorolla_study-of-vineyard__to__Minimalism.png,Impressionism,joaquã­n-sorolla_study-of-vineyard,Minimalism,0.4271129369735718,0.7321567535400391,0.6938208341598511
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__joaquã­n-sorolla_study-of-vineyard__to__Rococo.png,Impressionism,joaquã­n-sorolla_study-of-vineyard,Rococo,0.3751187026500702,0.4992927014827728,0.7019347548484802
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__joaquã­n-sorolla_study-of-vineyard__to__Ukiyo_e.png,Impressionism,joaquã­n-sorolla_study-of-vineyard,Ukiyo_e,0.37343090772628784,0.5868379473686218,0.6489716172218323
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__john-singer-sargent_lake-in-the-tyrol__to__Early_Renaissance.png,Impressionism,john-singer-sargent_lake-in-the-tyrol,Early_Renaissance,0.3892329931259155,0.494218647480011,0.8562886118888855
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__john-singer-sargent_lake-in-the-tyrol__to__Impressionism.png,Impressionism,john-singer-sargent_lake-in-the-tyrol,Impressionism,0.37102848291397095,0.6406993865966797,0.8494359850883484
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__john-singer-sargent_lake-in-the-tyrol__to__Minimalism.png,Impressionism,john-singer-sargent_lake-in-the-tyrol,Minimalism,0.39822065830230713,0.6222237944602966,0.841220498085022
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__john-singer-sargent_lake-in-the-tyrol__to__Rococo.png,Impressionism,john-singer-sargent_lake-in-the-tyrol,Rococo,0.36513182520866394,0.4806889295578003,0.846733808517456
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__john-singer-sargent_lake-in-the-tyrol__to__Ukiyo_e.png,Impressionism,john-singer-sargent_lake-in-the-tyrol,Ukiyo_e,0.4028488099575043,0.5563266277313232,0.8578366041183472
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__konstantin-korovin_arctic-ocean-1913__to__Early_Renaissance.png,Impressionism,konstantin-korovin_arctic-ocean-1913,Early_Renaissance,0.7164307236671448,0.5511428117752075,0.698111891746521
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__konstantin-korovin_arctic-ocean-1913__to__Impressionism.png,Impressionism,konstantin-korovin_arctic-ocean-1913,Impressionism,0.6644066572189331,0.5469461679458618,0.7358234524726868
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__konstantin-korovin_arctic-ocean-1913__to__Minimalism.png,Impressionism,konstantin-korovin_arctic-ocean-1913,Minimalism,0.6156486868858337,0.6138162612915039,0.8617888689041138
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__konstantin-korovin_arctic-ocean-1913__to__Rococo.png,Impressionism,konstantin-korovin_arctic-ocean-1913,Rococo,0.6335008144378662,0.49010169506073,0.7898973822593689
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__konstantin-korovin_arctic-ocean-1913__to__Ukiyo_e.png,Impressionism,konstantin-korovin_arctic-ocean-1913,Ukiyo_e,0.7436128854751587,0.5703107714653015,0.7016251683235168
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__mihaly-munkacsy_dusty-country-road-ii-1883__to__Early_Renaissance.png,Impressionism,mihaly-munkacsy_dusty-country-road-ii-1883,Early_Renaissance,0.482637882232666,0.5058419108390808,0.7219852805137634
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__mihaly-munkacsy_dusty-country-road-ii-1883__to__Impressionism.png,Impressionism,mihaly-munkacsy_dusty-country-road-ii-1883,Impressionism,0.41594579815864563,0.5572513937950134,0.7570106387138367
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__mihaly-munkacsy_dusty-country-road-ii-1883__to__Minimalism.png,Impressionism,mihaly-munkacsy_dusty-country-road-ii-1883,Minimalism,0.4071189761161804,0.6570338606834412,0.8915932774543762
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__mihaly-munkacsy_dusty-country-road-ii-1883__to__Rococo.png,Impressionism,mihaly-munkacsy_dusty-country-road-ii-1883,Rococo,0.3844069838523865,0.5085697770118713,0.820454478263855
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__mihaly-munkacsy_dusty-country-road-ii-1883__to__Ukiyo_e.png,Impressionism,mihaly-munkacsy_dusty-country-road-ii-1883,Ukiyo_e,0.5206008553504944,0.5220022201538086,0.6903238892555237
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__nicolae-vermont_rotterdam-port-1928__to__Early_Renaissance.png,Impressionism,nicolae-vermont_rotterdam-port-1928,Early_Renaissance,0.44385379552841187,0.5147388577461243,0.8939565420150757
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__nicolae-vermont_rotterdam-port-1928__to__Impressionism.png,Impressionism,nicolae-vermont_rotterdam-port-1928,Impressionism,0.3979012072086334,0.7132071256637573,0.9195412397384644
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__nicolae-vermont_rotterdam-port-1928__to__Minimalism.png,Impressionism,nicolae-vermont_rotterdam-port-1928,Minimalism,0.3956570029258728,0.5616210699081421,0.8902624845504761
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__nicolae-vermont_rotterdam-port-1928__to__Rococo.png,Impressionism,nicolae-vermont_rotterdam-port-1928,Rococo,0.3769380450248718,0.5051214098930359,0.9135677814483643
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__nicolae-vermont_rotterdam-port-1928__to__Ukiyo_e.png,Impressionism,nicolae-vermont_rotterdam-port-1928,Ukiyo_e,0.4538228511810303,0.5364298224449158,0.8676978349685669
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__nikolay-bogdanov-belsky_connoisseurs-of-books-knowledge-is-power__to__Early_Renaissance.png,Impressionism,nikolay-bogdanov-belsky_connoisseurs-of-books-knowledge-is-power,Early_Renaissance,0.40371036529541016,0.5445871949195862,0.8565528392791748
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__nikolay-bogdanov-belsky_connoisseurs-of-books-knowledge-is-power__to__Impressionism.png,Impressionism,nikolay-bogdanov-belsky_connoisseurs-of-books-knowledge-is-power,Impressionism,0.4024386405944824,0.5646034479141235,0.846813440322876
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__nikolay-bogdanov-belsky_connoisseurs-of-books-knowledge-is-power__to__Minimalism.png,Impressionism,nikolay-bogdanov-belsky_connoisseurs-of-books-knowledge-is-power,Minimalism,0.46089041233062744,0.5329675078392029,0.8343631029129028
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__nikolay-bogdanov-belsky_connoisseurs-of-books-knowledge-is-power__to__Rococo.png,Impressionism,nikolay-bogdanov-belsky_connoisseurs-of-books-knowledge-is-power,Rococo,0.4089883267879486,0.49894455075263977,0.8396649360656738
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__nikolay-bogdanov-belsky_connoisseurs-of-books-knowledge-is-power__to__Ukiyo_e.png,Impressionism,nikolay-bogdanov-belsky_connoisseurs-of-books-knowledge-is-power,Ukiyo_e,0.41690608859062195,0.5742107033729553,0.8538990616798401
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__pierre-auguste-renoir_still-life-with-apples-and-pomegranates-1901__to__Early_Renaissance.png,Impressionism,pierre-auguste-renoir_still-life-with-apples-and-pomegranates-1901,Early_Renaissance,0.4291435778141022,0.5852726697921753,0.8034757971763611
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__pierre-auguste-renoir_still-life-with-apples-and-pomegranates-1901__to__Impressionism.png,Impressionism,pierre-auguste-renoir_still-life-with-apples-and-pomegranates-1901,Impressionism,0.3885959982872009,0.6237298846244812,0.8101462125778198
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__pierre-auguste-renoir_still-life-with-apples-and-pomegranates-1901__to__Minimalism.png,Impressionism,pierre-auguste-renoir_still-life-with-apples-and-pomegranates-1901,Minimalism,0.372736394405365,0.6835874319076538,0.813101589679718
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__pierre-auguste-renoir_still-life-with-apples-and-pomegranates-1901__to__Rococo.png,Impressionism,pierre-auguste-renoir_still-life-with-apples-and-pomegranates-1901,Rococo,0.3723891079425812,0.5041251182556152,0.8127831220626831
/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag/eval_curve/step_002250/images/Impressionism__pierre-auguste-renoir_still-life-with-apples-and-pomegranates-1901__to__Ukiyo_e.png,Impressionism,pierre-auguste-renoir_still-life-with-apples-and-pomegranates-1901,Ukiyo_e,0.4506851136684418,0.5803028345108032,0.7930951118469238
