"remote_root","exp_dir","total_mb","media_count","media_mb","generated_media_count","generated_media_mb","grid_media_count","grid_media_mb","summary_count","csv_count","weight_count","docs_hit_count","master_log_hit_count","paper_hit_count","policy_action","deletion_scope","reason","largest_media_examples","citation_hit_files"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_centroid_gain_e1_from_spectral_b48","441.153","902","440.293","900","435.737","2","4.556","2","3","0","0","0","0","delete_uncited_summary_backed_media","delete PNG/JPG/JPEG/WebP/GIF only; retain summary.json, metrics CSV, logs, configs, checkpoints if any","Uncited directory with structured summary/CSV evidence retained; generated images are large non-source artifacts.","exp\wikiart512_ema_centroid_gain_e1_from_spectral_b48\quick_eval_n6\grid_first_per_class.png:2.278MB;exp\wikiart512_ema_centroid_gain_e1_from_spectral_b48\full_eval_epoch0001_b4\grid_first_per_class.png:2.278MB;exp\wikiart512_ema_centroid_gain_e1_from_spectral_b48\full_eval_epoch0001_b4\generated\Expressionism__max-beckmann_night-1918__to__Impressionism.png:0.625MB;exp\wikiart512_ema_centroid_gain_e1_from_spectral_b48\full_eval_epoch0001_b4\generated\Post_Impressionism__vincent-van-gogh_road-with-cypresses-1890__to__Impressionism.png:0.618MB;exp\wikiart512_ema_centroid_gain_e1_from_spectral_b48\full_eval_epoch0001_b4\generated\Expressionism__max-beckmann_night-1918__to__Post_Impressionism.png:0.608MB;exp\wikiart512_ema_centroid_gain_e1_from_spectral_b48\full_eval_epoch0001_b4\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Impressionism.png:0.602MB;exp\wikiart512_ema_centroid_gain_e1_from_spectral_b48\quick_eval_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Impressionism.png:0.602MB;exp\wikiart512_ema_centroid_gain_e1_from_spectral_b48\full_eval_epoch0001_b4\generated\Post_Impressionism__maurice-prendergast_little-bridge-venice__to__Impressionism.png:0.600MB",""
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_deltafreq_high05_recover_e2_b48","73.700","151","73.201","150","70.956","1","2.244","1","2","0","0","0","0","delete_uncited_summary_backed_media","delete PNG/JPG/JPEG/WebP/GIF only; retain summary.json, metrics CSV, logs, configs, checkpoints if any","Uncited directory with structured summary/CSV evidence retained; generated images are large non-source artifacts.","exp\wikiart512_ema_deltafreq_high05_recover_e2_b48\eval_quick_n6\grid_first_per_class.png:2.244MB;exp\wikiart512_ema_deltafreq_high05_recover_e2_b48\eval_quick_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Impressionism.png:0.598MB;exp\wikiart512_ema_deltafreq_high05_recover_e2_b48\eval_quick_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Post_Impressionism.png:0.574MB;exp\wikiart512_ema_deltafreq_high05_recover_e2_b48\eval_quick_n6\generated\Post_Impressionism__henri-de-toulouse-lautrec_at-the-rat-mort-1899__to__Impressionism.png:0.571MB;exp\wikiart512_ema_deltafreq_high05_recover_e2_b48\eval_quick_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Realism.png:0.565MB;exp\wikiart512_ema_deltafreq_high05_recover_e2_b48\eval_quick_n6\generated\Impressionism__childe-hassam_afternoon-in-nantucket__to__Impressionism.png:0.565MB;exp\wikiart512_ema_deltafreq_high05_recover_e2_b48\eval_quick_n6\generated\Expressionism__ernst-ludwig-kirchner_female-nude-kneeling-before-a-red-screen__to__Impressionism.png:0.550MB;exp\wikiart512_ema_deltafreq_high05_recover_e2_b48\eval_quick_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Expressionism.png:0.547MB",""
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_direct_atom_residual_calib_b16","0.356","0","0.000","0","0.000","0","0.000","0","1","0","0","0","0","no_media","none","No PNG/JPG/WebP/GIF media files found.","",""
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_direct_atom_residual_calib_b64","0.343","0","0.000","0","0.000","0","0.000","0","1","0","0","0","0","no_media","none","No PNG/JPG/WebP/GIF media files found.","",""
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_direct_atom_residual_calib_b80","0.343","0","0.000","0","0.000","0","0.000","0","1","0","0","0","0","no_media","none","No PNG/JPG/WebP/GIF media files found.","",""
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_direct_atom_residual_continue_e12_from_e8_b48","478.060","959","475.643","957","470.950","2","4.694","2","3","0","0","0","0","delete_uncited_summary_backed_media","delete PNG/JPG/JPEG/WebP/GIF only; retain summary.json, metrics CSV, logs, configs, checkpoints if any","Uncited directory with structured summary/CSV evidence retained; generated images are large non-source artifacts.","exp\wikiart512_ema_direct_atom_residual_continue_e12_from_e8_b48\full_eval_epoch0012_b8_probe\grid_first_per_class.png:2.347MB;exp\wikiart512_ema_direct_atom_residual_continue_e12_from_e8_b48\full_eval_epoch0012_b4\grid_first_per_class.png:2.347MB;exp\wikiart512_ema_direct_atom_residual_continue_e12_from_e8_b48\full_eval_epoch0012_b4\generated\Post_Impressionism__vincent-van-gogh_road-with-cypresses-1890__to__Impressionism.png:0.611MB;exp\wikiart512_ema_direct_atom_residual_continue_e12_from_e8_b48\full_eval_epoch0012_b4\generated\Expressionism__max-beckmann_night-1918__to__Impressionism.png:0.609MB;exp\wikiart512_ema_direct_atom_residual_continue_e12_from_e8_b48\full_eval_epoch0012_b4\generated\Expressionism__max-beckmann_night-1918__to__Post_Impressionism.png:0.593MB;exp\wikiart512_ema_direct_atom_residual_continue_e12_from_e8_b48\full_eval_epoch0012_b4\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Impressionism.png:0.591MB;exp\wikiart512_ema_direct_atom_residual_continue_e12_from_e8_b48\full_eval_epoch0012\generated\Realism__ivan-vladimirov_the-seizure-of-german-automobiles__to__Impressionism.png:0.591MB;exp\wikiart512_ema_direct_atom_residual_continue_e12_from_e8_b48\full_eval_epoch0012_b4\generated\Realism__ivan-vladimirov_the-seizure-of-german-automobiles__to__Impressionism.png:0.591MB",""
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_direct_atom_residual_e8_b48","1,481.199","3030","1,478.104","3025","1,466.727","5","11.377","5","6","0","0","0","0","delete_uncited_summary_backed_media","delete PNG/JPG/JPEG/WebP/GIF only; retain summary.json, metrics CSV, logs, configs, checkpoints if any","Uncited directory with structured summary/CSV evidence retained; generated images are large non-source artifacts.","exp\wikiart512_ema_direct_atom_residual_e8_b48\full_eval_latent_original_diag\epoch_0007\grid_first_per_class.png:2.280MB;exp\wikiart512_ema_direct_atom_residual_e8_b48\eval_smoke_epoch_0008\grid_first_per_class.png:2.277MB;exp\wikiart512_ema_direct_atom_residual_e8_b48\full_eval_latent_original_diag\epoch_0008\grid_first_per_class.png:2.277MB;exp\wikiart512_ema_direct_atom_residual_e8_b48\full_eval_latent_original\epoch_0008\grid_first_per_class.png:2.277MB;exp\wikiart512_ema_direct_atom_residual_e8_b48\full_eval_latent_original_diag\epoch_0006\grid_first_per_class.png:2.265MB;exp\wikiart512_ema_direct_atom_residual_e8_b48\full_eval_latent_original_diag\epoch_0008\generated\Expressionism__max-beckmann_night-1918__to__Impressionism.png:0.621MB;exp\wikiart512_ema_direct_atom_residual_e8_b48\full_eval_latent_original\epoch_0008\generated\Expressionism__max-beckmann_night-1918__to__Impressionism.png:0.621MB;exp\wikiart512_ema_direct_atom_residual_e8_b48\full_eval_latent_original_diag\epoch_0007\generated\Expressionism__max-beckmann_night-1918__to__Impressionism.png:0.619MB",""
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_direct_atom_residual_e8_b56","0.347","0","0.000","0","0.000","0","0.000","0","1","0","0","0","0","no_media","none","No PNG/JPG/WebP/GIF media files found.","",""
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_direct_atom_residual_e8_b64","0.349","0","0.000","0","0.000","0","0.000","0","1","0","0","0","0","no_media","none","No PNG/JPG/WebP/GIF media files found.","",""
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_lowcell_weighted_from_0790_e1_b160","0.416","0","0.000","0","0.000","0","0.000","0","1","0","0","0","0","no_media","none","No PNG/JPG/WebP/GIF media files found.","",""
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_lowcell_weighted_from_0790_e1_b48","48.303","151","4.177","0","0.000","1","2.554","1","2","1","1","0","0","keep_cited_media","none","Directory is cited by docs/reviews/master/paper; do not delete visual evidence before citation/image archive migration.","exp\wikiart512_ema_lowcell_weighted_from_0790_e1_b48\eval_quick_n6\summary_grid.png:2.554MB;exp\wikiart512_ema_lowcell_weighted_from_0790_e1_b48\eval_quick_n6\images\Expressionism_max-beckmann_night-1918_to_Impressionism.jpg:0.019MB;exp\wikiart512_ema_lowcell_weighted_from_0790_e1_b48\eval_quick_n6\images\Expressionism_max-beckmann_night-1918_to_Post_Impressionism.jpg:0.018MB;exp\wikiart512_ema_lowcell_weighted_from_0790_e1_b48\eval_quick_n6\images\Expressionism_max-beckmann_night-1918_to_Realism.jpg:0.018MB;exp\wikiart512_ema_lowcell_weighted_from_0790_e1_b48\eval_quick_n6\images\Expressionism_max-beckmann_night-1918_to_Expressionism.jpg:0.018MB;exp\wikiart512_ema_lowcell_weighted_from_0790_e1_b48\eval_quick_n6\images\Expressionism_max-beckmann_night-1918_to_Symbolism.jpg:0.017MB;exp\wikiart512_ema_lowcell_weighted_from_0790_e1_b48\eval_quick_n6\images\Post_Impressionism_vincent-van-gogh_road-with-cypresses-1890_to_Impressionism.jpg:0.015MB;exp\wikiart512_ema_lowcell_weighted_from_0790_e1_b48\eval_quick_n6\images\Post_Impressionism_vincent-van-gogh_road-with-cypresses-1890_to_Post_Impressionism.jpg:0.014MB","docs\experiments\2026-06-01-main-table-gap-analysis.md"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_lowcell_weighted_from_0790_e1_b64","0.425","0","0.000","0","0.000","0","0.000","0","1","0","0","0","0","no_media","none","No PNG/JPG/WebP/GIF media files found.","",""
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_lowcell_weighted_from_0790_e1_b80","0.418","0","0.000","0","0.000","0","0.000","0","1","0","0","0","0","no_media","none","No PNG/JPG/WebP/GIF media files found.","",""
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_lowfreq_moment_hfguard_e2_from_spectral_b48","74.693","151","74.195","150","71.912","1","2.284","1","2","0","0","0","0","delete_uncited_summary_backed_media","delete PNG/JPG/JPEG/WebP/GIF only; retain summary.json, metrics CSV, logs, configs, checkpoints if any","Uncited directory with structured summary/CSV evidence retained; generated images are large non-source artifacts.","exp\wikiart512_ema_lowfreq_moment_hfguard_e2_from_spectral_b48\eval_quick_n6\grid_first_per_class.png:2.284MB;exp\wikiart512_ema_lowfreq_moment_hfguard_e2_from_spectral_b48\eval_quick_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Impressionism.png:0.604MB;exp\wikiart512_ema_lowfreq_moment_hfguard_e2_from_spectral_b48\eval_quick_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Post_Impressionism.png:0.583MB;exp\wikiart512_ema_lowfreq_moment_hfguard_e2_from_spectral_b48\eval_quick_n6\generated\Post_Impressionism__henri-de-toulouse-lautrec_at-the-rat-mort-1899__to__Impressionism.png:0.579MB;exp\wikiart512_ema_lowfreq_moment_hfguard_e2_from_spectral_b48\eval_quick_n6\generated\Impressionism__childe-hassam_afternoon-in-nantucket__to__Impressionism.png:0.572MB;exp\wikiart512_ema_lowfreq_moment_hfguard_e2_from_spectral_b48\eval_quick_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Realism.png:0.571MB;exp\wikiart512_ema_lowfreq_moment_hfguard_e2_from_spectral_b48\eval_quick_n6\generated\Post_Impressionism__henri-de-toulouse-lautrec_at-the-rat-mort-1899__to__Post_Impressionism.png:0.556MB;exp\wikiart512_ema_lowfreq_moment_hfguard_e2_from_spectral_b48\eval_quick_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Expressionism.png:0.556MB",""
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_lowfreq_moment_hfguard_tsw12_e1_b48","74.111","151","73.647","150","71.384","1","2.263","1","2","0","0","0","0","delete_uncited_summary_backed_media","delete PNG/JPG/JPEG/WebP/GIF only; retain summary.json, metrics CSV, logs, configs, checkpoints if any","Uncited directory with structured summary/CSV evidence retained; generated images are large non-source artifacts.","exp\wikiart512_ema_lowfreq_moment_hfguard_tsw12_e1_b48\eval_quick_n6\grid_first_per_class.png:2.263MB;exp\wikiart512_ema_lowfreq_moment_hfguard_tsw12_e1_b48\eval_quick_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Impressionism.png:0.597MB;exp\wikiart512_ema_lowfreq_moment_hfguard_tsw12_e1_b48\eval_quick_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Post_Impressionism.png:0.574MB;exp\wikiart512_ema_lowfreq_moment_hfguard_tsw12_e1_b48\eval_quick_n6\generated\Post_Impressionism__henri-de-toulouse-lautrec_at-the-rat-mort-1899__to__Impressionism.png:0.572MB;exp\wikiart512_ema_lowfreq_moment_hfguard_tsw12_e1_b48\eval_quick_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Realism.png:0.570MB;exp\wikiart512_ema_lowfreq_moment_hfguard_tsw12_e1_b48\eval_quick_n6\generated\Impressionism__childe-hassam_afternoon-in-nantucket__to__Impressionism.png:0.568MB;exp\wikiart512_ema_lowfreq_moment_hfguard_tsw12_e1_b48\eval_quick_n6\generated\Expressionism__ernst-ludwig-kirchner_female-nude-kneeling-before-a-red-screen__to__Impressionism.png:0.558MB;exp\wikiart512_ema_lowfreq_moment_hfguard_tsw12_e1_b48\eval_quick_n6\generated\Symbolism__ferdinand-hodler_compositional-study-to-retreat-from-marignano__to__Impressionism.png:0.550MB",""
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_lowfreq_moment_hfguard_tsw8_e1_b48","73.593","151","73.130","150","70.889","1","2.241","1","2","0","0","0","0","delete_uncited_summary_backed_media","delete PNG/JPG/JPEG/WebP/GIF only; retain summary.json, metrics CSV, logs, configs, checkpoints if any","Uncited directory with structured summary/CSV evidence retained; generated images are large non-source artifacts.","exp\wikiart512_ema_lowfreq_moment_hfguard_tsw8_e1_b48\eval_quick_n6\grid_first_per_class.png:2.241MB;exp\wikiart512_ema_lowfreq_moment_hfguard_tsw8_e1_b48\eval_quick_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Impressionism.png:0.593MB;exp\wikiart512_ema_lowfreq_moment_hfguard_tsw8_e1_b48\eval_quick_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Post_Impressionism.png:0.569MB;exp\wikiart512_ema_lowfreq_moment_hfguard_tsw8_e1_b48\eval_quick_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Realism.png:0.566MB;exp\wikiart512_ema_lowfreq_moment_hfguard_tsw8_e1_b48\eval_quick_n6\generated\Post_Impressionism__henri-de-toulouse-lautrec_at-the-rat-mort-1899__to__Impressionism.png:0.564MB;exp\wikiart512_ema_lowfreq_moment_hfguard_tsw8_e1_b48\eval_quick_n6\generated\Impressionism__childe-hassam_afternoon-in-nantucket__to__Impressionism.png:0.562MB;exp\wikiart512_ema_lowfreq_moment_hfguard_tsw8_e1_b48\eval_quick_n6\generated\Expressionism__ernst-ludwig-kirchner_female-nude-kneeling-before-a-red-screen__to__Impressionism.png:0.555MB;exp\wikiart512_ema_lowfreq_moment_hfguard_tsw8_e1_b48\eval_quick_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Symbolism.png:0.546MB",""
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_lowspatial_guard_e1_from_spectral_b48","441.469","902","440.603","900","436.022","2","4.581","2","3","0","0","0","0","delete_uncited_summary_backed_media","delete PNG/JPG/JPEG/WebP/GIF only; retain summary.json, metrics CSV, logs, configs, checkpoints if any","Uncited directory with structured summary/CSV evidence retained; generated images are large non-source artifacts.","exp\wikiart512_ema_lowspatial_guard_e1_from_spectral_b48\full_eval_epoch0001_b4\grid_first_per_class.png:2.291MB;exp\wikiart512_ema_lowspatial_guard_e1_from_spectral_b48\quick_eval_n6\grid_first_per_class.png:2.290MB;exp\wikiart512_ema_lowspatial_guard_e1_from_spectral_b48\full_eval_epoch0001_b4\generated\Expressionism__max-beckmann_night-1918__to__Impressionism.png:0.624MB;exp\wikiart512_ema_lowspatial_guard_e1_from_spectral_b48\full_eval_epoch0001_b4\generated\Post_Impressionism__vincent-van-gogh_road-with-cypresses-1890__to__Impressionism.png:0.612MB;exp\wikiart512_ema_lowspatial_guard_e1_from_spectral_b48\full_eval_epoch0001_b4\generated\Expressionism__max-beckmann_night-1918__to__Post_Impressionism.png:0.610MB;exp\wikiart512_ema_lowspatial_guard_e1_from_spectral_b48\full_eval_epoch0001_b4\generated\Expressionism__max-beckmann_night-1918__to__Realism.png:0.600MB;exp\wikiart512_ema_lowspatial_guard_e1_from_spectral_b48\full_eval_epoch0001_b4\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Impressionism.png:0.598MB;exp\wikiart512_ema_lowspatial_guard_e1_from_spectral_b48\quick_eval_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Impressionism.png:0.598MB",""
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_metric_budget_decoder_safety125_probe120_b80","4.777","151","4.285","0","0.000","1","2.654","1","2","0","0","0","0","delete_uncited_summary_backed_media","delete PNG/JPG/JPEG/WebP/GIF only; retain summary.json, metrics CSV, logs, configs, checkpoints if any","Uncited directory with structured summary/CSV evidence retained; generated images are large non-source artifacts.","exp\wikiart512_ema_metric_budget_decoder_safety125_probe120_b80\quick_eval_n6\summary_grid.png:2.654MB;exp\wikiart512_ema_metric_budget_decoder_safety125_probe120_b80\quick_eval_n6\images\Expressionism_max-beckmann_night-1918_to_Post_Impressionism.jpg:0.019MB;exp\wikiart512_ema_metric_budget_decoder_safety125_probe120_b80\quick_eval_n6\images\Expressionism_max-beckmann_night-1918_to_Expressionism.jpg:0.019MB;exp\wikiart512_ema_metric_budget_decoder_safety125_probe120_b80\quick_eval_n6\images\Expressionism_max-beckmann_night-1918_to_Impressionism.jpg:0.018MB;exp\wikiart512_ema_metric_budget_decoder_safety125_probe120_b80\quick_eval_n6\images\Expressionism_max-beckmann_night-1918_to_Realism.jpg:0.018MB;exp\wikiart512_ema_metric_budget_decoder_safety125_probe120_b80\quick_eval_n6\images\Expressionism_max-beckmann_night-1918_to_Symbolism.jpg:0.017MB;exp\wikiart512_ema_metric_budget_decoder_safety125_probe120_b80\quick_eval_n6\images\Post_Impressionism_vincent-van-gogh_road-with-cypresses-1890_to_Post_Impressionism.jpg:0.015MB;exp\wikiart512_ema_metric_budget_decoder_safety125_probe120_b80\quick_eval_n6\images\Post_Impressionism_vincent-van-gogh_road-with-cypresses-1890_to_Expressionism.jpg:0.014MB",""
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_metric_profile_budget_decoder_120b_b80","0.012","0","0.000","0","0.000","0","0.000","0","0","0","0","0","0","no_media","none","No PNG/JPG/WebP/GIF media files found.","",""
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_pair_budget_tokonly_e1_b80","15.526","0","0.000","0","0.000","0","0.000","0","1","1","0","0","0","no_media","none","No PNG/JPG/WebP/GIF media files found.","",""
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_pair_budget_tokonly_smoke_b80","0.427","0","0.000","0","0.000","0","0.000","0","2","0","0","0","0","no_media","none","No PNG/JPG/WebP/GIF media files found.","",""
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_pair_content_release_from_0790_e1_b160","4.829","151","4.306","0","0.000","1","2.673","1","2","0","0","0","0","delete_uncited_summary_backed_media","delete PNG/JPG/JPEG/WebP/GIF only; retain summary.json, metrics CSV, logs, configs, checkpoints if any","Uncited directory with structured summary/CSV evidence retained; generated images are large non-source artifacts.","exp\wikiart512_ema_pair_content_release_from_0790_e1_b160\quick_eval_n6\summary_grid.png:2.673MB;exp\wikiart512_ema_pair_content_release_from_0790_e1_b160\quick_eval_n6\images\Expressionism_max-beckmann_night-1918_to_Impressionism.jpg:0.019MB;exp\wikiart512_ema_pair_content_release_from_0790_e1_b160\quick_eval_n6\images\Expressionism_max-beckmann_night-1918_to_Post_Impressionism.jpg:0.019MB;exp\wikiart512_ema_pair_content_release_from_0790_e1_b160\quick_eval_n6\images\Expressionism_max-beckmann_night-1918_to_Realism.jpg:0.018MB;exp\wikiart512_ema_pair_content_release_from_0790_e1_b160\quick_eval_n6\images\Expressionism_max-beckmann_night-1918_to_Expressionism.jpg:0.018MB;exp\wikiart512_ema_pair_content_release_from_0790_e1_b160\quick_eval_n6\images\Expressionism_max-beckmann_night-1918_to_Symbolism.jpg:0.018MB;exp\wikiart512_ema_pair_content_release_from_0790_e1_b160\quick_eval_n6\images\Post_Impressionism_vincent-van-gogh_road-with-cypresses-1890_to_Impressionism.jpg:0.015MB;exp\wikiart512_ema_pair_content_release_from_0790_e1_b160\quick_eval_n6\images\Post_Impressionism_vincent-van-gogh_road-with-cypresses-1890_to_Post_Impressionism.jpg:0.014MB",""
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_relative_margin_e1_from_spectral_b48","74.829","151","74.353","150","72.053","1","2.300","1","2","0","0","0","0","delete_uncited_summary_backed_media","delete PNG/JPG/JPEG/WebP/GIF only; retain summary.json, metrics CSV, logs, configs, checkpoints if any","Uncited directory with structured summary/CSV evidence retained; generated images are large non-source artifacts.","exp\wikiart512_ema_relative_margin_e1_from_spectral_b48\quick_eval_n6\grid_first_per_class.png:2.300MB;exp\wikiart512_ema_relative_margin_e1_from_spectral_b48\quick_eval_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Impressionism.png:0.598MB;exp\wikiart512_ema_relative_margin_e1_from_spectral_b48\quick_eval_n6\generated\Post_Impressionism__henri-de-toulouse-lautrec_at-the-rat-mort-1899__to__Impressionism.png:0.585MB;exp\wikiart512_ema_relative_margin_e1_from_spectral_b48\quick_eval_n6\generated\Impressionism__childe-hassam_afternoon-in-nantucket__to__Impressionism.png:0.577MB;exp\wikiart512_ema_relative_margin_e1_from_spectral_b48\quick_eval_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Post_Impressionism.png:0.574MB;exp\wikiart512_ema_relative_margin_e1_from_spectral_b48\quick_eval_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Realism.png:0.573MB;exp\wikiart512_ema_relative_margin_e1_from_spectral_b48\quick_eval_n6\generated\Symbolism__ferdinand-hodler_compositional-study-to-retreat-from-marignano__to__Impressionism.png:0.561MB;exp\wikiart512_ema_relative_margin_e1_from_spectral_b48\quick_eval_n6\generated\Expressionism__ernst-ludwig-kirchner_female-nude-kneeling-before-a-red-screen__to__Impressionism.png:0.561MB",""
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_relative_margin005_e1_from_spectral_b48","74.708","151","74.230","150","71.936","1","2.294","1","2","0","0","0","0","delete_uncited_summary_backed_media","delete PNG/JPG/JPEG/WebP/GIF only; retain summary.json, metrics CSV, logs, configs, checkpoints if any","Uncited directory with structured summary/CSV evidence retained; generated images are large non-source artifacts.","exp\wikiart512_ema_relative_margin005_e1_from_spectral_b48\quick_eval_n6\grid_first_per_class.png:2.294MB;exp\wikiart512_ema_relative_margin005_e1_from_spectral_b48\quick_eval_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Impressionism.png:0.598MB;exp\wikiart512_ema_relative_margin005_e1_from_spectral_b48\quick_eval_n6\generated\Post_Impressionism__henri-de-toulouse-lautrec_at-the-rat-mort-1899__to__Impressionism.png:0.584MB;exp\wikiart512_ema_relative_margin005_e1_from_spectral_b48\quick_eval_n6\generated\Impressionism__childe-hassam_afternoon-in-nantucket__to__Impressionism.png:0.576MB;exp\wikiart512_ema_relative_margin005_e1_from_spectral_b48\quick_eval_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Post_Impressionism.png:0.574MB;exp\wikiart512_ema_relative_margin005_e1_from_spectral_b48\quick_eval_n6\generated\Expressionism__david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957__to__Realism.png:0.572MB;exp\wikiart512_ema_relative_margin005_e1_from_spectral_b48\quick_eval_n6\generated\Expressionism__ernst-ludwig-kirchner_female-nude-kneeling-before-a-red-screen__to__Impressionism.png:0.561MB;exp\wikiart512_ema_relative_margin005_e1_from_spectral_b48\quick_eval_n6\generated\Symbolism__ferdinand-hodler_compositional-study-to-retreat-from-marignano__to__Impressionism.png:0.560MB",""
