"remote_root","exp_dir","total_mb","weight_count","weight_mb","docs_hit_count","master_log_hit_count","review_doc_hit_count","paper_hit_count","summary_count","config_exists","training_csv_count","action","deletion_scope","reason","weight_names","summary_metrics","citation_hit_files","internal_evidence_source","citation_source"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","weight_sweep_40","52.136","0","0.000","10","0","0","0","320","False","40","keep_cited_until_citation_migrated","none","referenced by docs/reviews/master log/paper-facing files; TokenizerClean exp-surface policy says cited exp paths stay in place","","epoch_0001:clip=0.704;lpips=0.427;wall= | epoch_0002:clip=0.703;lpips=0.423;wall= | epoch_0003:clip=0.706;lpips=0.424;wall= | epoch_0004:clip=0.708;lpips=0.426;wall= | epoch_0005:clip=0.711;lpips=0.442;wall= | epoch_0006:clip=0.714;lpips=0.450;wall= | epoch_0007:clip=0.715;lpips=0.451;wall= | epoch_0008:clip=0.716;lpips=0.461;wall= | epoch_0001:clip=0.698;lpips=0.429;wall= | epoch_0002:clip=0.703;lpips=0.435;wall= | epoch_0003:clip=0.703;lpips=0.448;wall= | epoch_0004:clip=0.704;lpips=0.453;wall= | epoch_0005:clip=0.707;lpips=0.456;wall= | epoch_0006:clip=0.711;lpips=0.458;wall= | epoch_0007:clip=0.712;lpips=0.462;wall= | epoch_0008:clip=0.711;lpips=0.469;wall= | epoch_0001:clip=0.700;lpips=0.422;wall= | epoch_0002:clip=0.703;lpips=0.424;wall= | epoch_0003:clip=0.704;lpips=0.430;wall= | epoch_0004:clip=0.704;lpips=0.443;wall= | epoch_0005:clip=0.707;lpips=0.443;wall= | epoch_0006:clip=0.710;lpips=0.441;wall= | epoch_0007:clip=0.710;lpips=0.451;wall= | epoch_0008:clip=0.709;lpips=0.461;wall= | epoch_0001:clip=0.698;lpips=0.419;wall= | epoch_0002:clip=0.702;lpips=0.431;wall= | epoch_0003:clip=0.704;lpips=0.438;wall= | epoch_0004:clip=0.703;lpips=0.453;wall= | epoch_0005:clip=0.706;lpips=0.454;wall= | epoch_0006:clip=0.708;lpips=0.453;wall= | epoch_0007:clip=0.708;lpips=0.456;wall= | epoch_0008:clip=0.708;lpips=0.461;wall= | epoch_0001:clip=0.700;lpips=0.424;wall= | epoch_0002:clip=0.703;lpips=0.429;wall= | epoch_0003:clip=0.705;lpips=0.438;wall= | epoch_0004:clip=0.706;lpips=0.449;wall= | epoch_0005:clip=0.708;lpips=0.453;wall= | epoch_0006:clip=0.710;lpips=0.452;wall= | epoch_0007:clip=0.712;lpips=0.464;wall= | epoch_0008:clip=0.713;lpips=0.473;wall= | epoch_0001:clip=0.700;lpips=0.423;wall= | epoch_0002:clip=0.705;lpips=0.441;wall= | epoch_0003:clip=0.706;lpips=0.440;wall= | epoch_0004:clip=0.706;lpips=0.446;wall= | epoch_0005:clip=0.707;lpips=0.455;wall= | epoch_0006:clip=0.710;lpips=0.458;wall= | epoch_0007:clip=0.712;lpips=0.461;wall= | epoch_0008:clip=0.711;lpips=0.470;wall= | epoch_0001:clip=0.703;lpips=0.424;wall= | epoch_0002:clip=0.703;lpips=0.448;wall= | epoch_0003:clip=0.704;lpips=0.447;wall= | epoch_0004:clip=0.704;lpips=0.453;wall= | epoch_0005:clip=0.708;lpips=0.451;wall= | epoch_0006:clip=0.711;lpips=0.452;wall= | epoch_0007:clip=0.712;lpips=0.460;wall= | epoch_0008:clip=0.711;lpips=0.465;wall= | epoch_0001:clip=0.699;lpips=0.424;wall= | epoch_0002:clip=0.702;lpips=0.441;wall= | epoch_0003:clip=0.704;lpips=0.444;wall= | epoch_0004:clip=0.705;lpips=0.451;wall= | epoch_0005:clip=0.705;lpips=0.456;wall= | epoch_0006:clip=0.708;lpips=0.457;wall= | epoch_0007:clip=0.710;lpips=0.469;wall= | epoch_0008:clip=0.709;lpips=0.472;wall= | epoch_0001:clip=0.701;lpips=0.420;wall= | epoch_0002:clip=0.702;lpips=0.443;wall= | epoch_0003:clip=0.704;lpips=0.441;wall= | epoch_0004:clip=0.706;lpips=0.451;wall= | epoch_0005:clip=0.707;lpips=0.452;wall= | epoch_0006:clip=0.711;lpips=0.460;wall= | epoch_0007:clip=0.711;lpips=0.465;wall= | epoch_0008:clip=0.710;lpips=0.466;wall= | epoch_0001:clip=0.699;lpips=0.454;wall= | epoch_0002:clip=0.701;lpips=0.454;wall= | epoch_0003:clip=0.706;lpips=0.451;wall= | epoch_0004:clip=0.704;lpips=0.458;wall= | epoch_0005:clip=0.705;lpips=0.463;wall= | epoch_0006:clip=0.710;lpips=0.464;wall= | epoch_0007:clip=0.712;lpips=0.473;wall= | epoch_0008:clip=0.712;lpips=0.477;wall= | epoch_0001:clip=0.700;lpips=0.413;wall= | epoch_0002:clip=0.702;lpips=0.417;wall= | epoch_0003:clip=0.704;lpips=0.428;wall= | epoch_0004:clip=0.704;lpips=0.437;wall= | epoch_0005:clip=0.705;lpips=0.448;wall= | epoch_0006:clip=0.709;lpips=0.447;wall= | epoch_0007:clip=0.710;lpips=0.458;wall= | epoch_0008:clip=0.710;lpips=0.464;wall= | epoch_0001:clip=0.697;lpips=0.417;wall= | epoch_0002:clip=0.702;lpips=0.427;wall= | epoch_0003:clip=0.703;lpips=0.434;wall= | epoch_0004:clip=0.704;lpips=0.447;wall= | epoch_0005:clip=0.707;lpips=0.446;wall= | epoch_0006:clip=0.709;lpips=0.446;wall= | epoch_0007:clip=0.710;lpips=0.458;wall= | epoch_0008:clip=0.709;lpips=0.464;wall= | epoch_0001:clip=0.700;lpips=0.417;wall= | epoch_0002:clip=0.703;lpips=0.425;wall= | epoch_0003:clip=0.705;lpips=0.432;wall= | epoch_0004:clip=0.705;lpips=0.442;wall= | epoch_0005:clip=0.708;lpips=0.443;wall= | epoch_0006:clip=0.710;lpips=0.444;wall= | epoch_0007:clip=0.711;lpips=0.455;wall= | epoch_0008:clip=0.712;lpips=0.460;wall= | epoch_0001:clip=0.702;lpips=0.432;wall= | epoch_0002:clip=0.704;lpips=0.449;wall= | epoch_0003:clip=0.706;lpips=0.445;wall= | epoch_0004:clip=0.707;lpips=0.451;wall= | epoch_0005:clip=0.708;lpips=0.456;wall= | epoch_0006:clip=0.711;lpips=0.452;wall= | epoch_0007:clip=0.711;lpips=0.458;wall= | epoch_0008:clip=0.710;lpips=0.464;wall= | epoch_0001:clip=0.701;lpips=0.432;wall= | epoch_0002:clip=0.703;lpips=0.437;wall= | epoch_0003:clip=0.704;lpips=0.433;wall= | epoch_0004:clip=0.704;lpips=0.447;wall= | epoch_0005:clip=0.709;lpips=0.444;wall= | epoch_0006:clip=0.710;lpips=0.444;wall= | epoch_0007:clip=0.711;lpips=0.455;wall= | epoch_0008:clip=0.712;lpips=0.464;wall= | epoch_0001:clip=0.702;lpips=0.419;wall= | epoch_0002:clip=0.705;lpips=0.429;wall= | epoch_0003:clip=0.707;lpips=0.434;wall= | epoch_0004:clip=0.706;lpips=0.440;wall= | epoch_0005:clip=0.707;lpips=0.445;wall= | epoch_0006:clip=0.710;lpips=0.453;wall= | epoch_0007:clip=0.711;lpips=0.461;wall= | epoch_0008:clip=0.710;lpips=0.462;wall= | epoch_0001:clip=0.702;lpips=0.422;wall= | epoch_0002:clip=0.706;lpips=0.442;wall= | epoch_0003:clip=0.707;lpips=0.444;wall= | epoch_0004:clip=0.708;lpips=0.455;wall= | epoch_0005:clip=0.707;lpips=0.462;wall= | epoch_0006:clip=0.709;lpips=0.465;wall= | epoch_0007:clip=0.710;lpips=0.466;wall= | epoch_0008:clip=0.709;lpips=0.466;wall= | epoch_0001:clip=0.700;lpips=0.436;wall= | epoch_0002:clip=0.702;lpips=0.431;wall= | epoch_0003:clip=0.701;lpips=0.445;wall= | epoch_0004:clip=0.702;lpips=0.452;wall= | epoch_0005:clip=0.704;lpips=0.455;wall= | epoch_0006:clip=0.708;lpips=0.454;wall= | epoch_0007:clip=0.709;lpips=0.463;wall= | epoch_0008:clip=0.709;lpips=0.468;wall= | epoch_0001:clip=0.698;lpips=0.412;wall= | epoch_0002:clip=0.702;lpips=0.423;wall= | epoch_0003:clip=0.703;lpips=0.431;wall= | epoch_0004:clip=0.704;lpips=0.446;wall= | epoch_0005:clip=0.708;lpips=0.447;wall= | epoch_0006:clip=0.710;lpips=0.446;wall= | epoch_0007:clip=0.710;lpips=0.456;wall= | epoch_0008:clip=0.711;lpips=0.464;wall= | epoch_0001:clip=0.700;lpips=0.424;wall= | epoch_0002:clip=0.704;lpips=0.430;wall= | epoch_0003:clip=0.707;lpips=0.437;wall= | epoch_0004:clip=0.705;lpips=0.450;wall= | epoch_0005:clip=0.708;lpips=0.453;wall= | epoch_0006:clip=0.709;lpips=0.452;wall= | epoch_0007:clip=0.709;lpips=0.458;wall= | epoch_0008:clip=0.708;lpips=0.463;wall= | epoch_0001:clip=0.697;lpips=0.387;wall= | epoch_0002:clip=0.696;lpips=0.380;wall= | epoch_0003:clip=0.698;lpips=0.378;wall= | epoch_0004:clip=0.701;lpips=0.383;wall= | epoch_0005:clip=0.704;lpips=0.397;wall= | epoch_0006:clip=0.705;lpips=0.401;wall= | epoch_0007:clip=0.706;lpips=0.406;wall= | epoch_0008:clip=0.707;lpips=0.413;wall= | epoch_0001:clip=0.694;lpips=0.401;wall= | epoch_0002:clip=0.699;lpips=0.400;wall= | epoch_0003:clip=0.699;lpips=0.409;wall= | epoch_0004:clip=0.701;lpips=0.413;wall= | epoch_0005:clip=0.703;lpips=0.412;wall= | epoch_0006:clip=0.706;lpips=0.414;wall= | epoch_0007:clip=0.707;lpips=0.417;wall= | epoch_0008:clip=0.707;lpips=0.426;wall= | epoch_0001:clip=0.696;lpips=0.392;wall= | epoch_0002:clip=0.699;lpips=0.389;wall= | epoch_0003:clip=0.700;lpips=0.391;wall= | epoch_0004:clip=0.700;lpips=0.402;wall= | epoch_0005:clip=0.703;lpips=0.402;wall= | epoch_0006:clip=0.704;lpips=0.401;wall= | epoch_0007:clip=0.706;lpips=0.409;wall= | epoch_0008:clip=0.705;lpips=0.419;wall= | epoch_0001:clip=0.695;lpips=0.392;wall= | epoch_0002:clip=0.697;lpips=0.396;wall= | epoch_0003:clip=0.699;lpips=0.403;wall= | epoch_0004:clip=0.700;lpips=0.413;wall= | epoch_0005:clip=0.702;lpips=0.410;wall= | epoch_0006:clip=0.704;lpips=0.409;wall= | epoch_0007:clip=0.704;lpips=0.414;wall= | epoch_0008:clip=0.704;lpips=0.420;wall= | epoch_0001:clip=0.693;lpips=0.396;wall= | epoch_0002:clip=0.698;lpips=0.399;wall= | epoch_0003:clip=0.699;lpips=0.400;wall= | epoch_0004:clip=0.699;lpips=0.408;wall= | epoch_0005:clip=0.703;lpips=0.411;wall= | epoch_0006:clip=0.705;lpips=0.408;wall= | epoch_0007:clip=0.706;lpips=0.419;wall= | epoch_0008:clip=0.708;lpips=0.427;wall= | epoch_0001:clip=0.695;lpips=0.392;wall= | epoch_0002:clip=0.698;lpips=0.403;wall= | epoch_0003:clip=0.700;lpips=0.403;wall= | epoch_0004:clip=0.700;lpips=0.406;wall= | epoch_0005:clip=0.702;lpips=0.416;wall= | epoch_0006:clip=0.705;lpips=0.416;wall= | epoch_0007:clip=0.706;lpips=0.420;wall= | epoch_0008:clip=0.706;lpips=0.427;wall= | epoch_0001:clip=0.698;lpips=0.390;wall= | epoch_0002:clip=0.698;lpips=0.407;wall= | epoch_0003:clip=0.698;lpips=0.406;wall= | epoch_0004:clip=0.698;lpips=0.411;wall= | epoch_0005:clip=0.702;lpips=0.409;wall= | epoch_0006:clip=0.705;lpips=0.408;wall= | epoch_0007:clip=0.706;lpips=0.415;wall= | epoch_0008:clip=0.706;lpips=0.423;wall= | epoch_0001:clip=0.696;lpips=0.405;wall= | epoch_0002:clip=0.698;lpips=0.408;wall= | epoch_0003:clip=0.699;lpips=0.408;wall= | epoch_0004:clip=0.700;lpips=0.413;wall= | epoch_0005:clip=0.702;lpips=0.414;wall= | epoch_0006:clip=0.706;lpips=0.414;wall= | epoch_0007:clip=0.706;lpips=0.424;wall= | epoch_0008:clip=0.707;lpips=0.429;wall= | epoch_0001:clip=0.696;lpips=0.391;wall= | epoch_0002:clip=0.700;lpips=0.406;wall= | epoch_0003:clip=0.699;lpips=0.404;wall= | epoch_0004:clip=0.701;lpips=0.413;wall= | epoch_0005:clip=0.702;lpips=0.411;wall= | epoch_0006:clip=0.706;lpips=0.416;wall= | epoch_0007:clip=0.707;lpips=0.423;wall= | epoch_0008:clip=0.706;lpips=0.423;wall= | epoch_0001:clip=0.697;lpips=0.426;wall= | epoch_0002:clip=0.698;lpips=0.418;wall= | epoch_0003:clip=0.700;lpips=0.410;wall= | epoch_0004:clip=0.698;lpips=0.416;wall= | epoch_0005:clip=0.701;lpips=0.422;wall= | epoch_0006:clip=0.704;lpips=0.420;wall= | epoch_0007:clip=0.705;lpips=0.424;wall= | epoch_0008:clip=0.706;lpips=0.430;wall= | epoch_0001:clip=0.696;lpips=0.391;wall= | epoch_0002:clip=0.697;lpips=0.388;wall= | epoch_0003:clip=0.700;lpips=0.392;wall= | epoch_0004:clip=0.701;lpips=0.399;wall= | epoch_0005:clip=0.702;lpips=0.407;wall= | epoch_0006:clip=0.705;lpips=0.408;wall= | epoch_0007:clip=0.706;lpips=0.418;wall= | epoch_0008:clip=0.705;lpips=0.420;wall= | epoch_0001:clip=0.694;lpips=0.389;wall= | epoch_0002:clip=0.698;lpips=0.396;wall= | epoch_0003:clip=0.700;lpips=0.398;wall= | epoch_0004:clip=0.701;lpips=0.407;wall= | epoch_0005:clip=0.703;lpips=0.402;wall= | epoch_0006:clip=0.706;lpips=0.399;wall= | epoch_0007:clip=0.707;lpips=0.409;wall= | epoch_0008:clip=0.707;lpips=0.419;wall= | epoch_0001:clip=0.696;lpips=0.388;wall= | epoch_0002:clip=0.698;lpips=0.392;wall= | epoch_0003:clip=0.700;lpips=0.398;wall= | epoch_0004:clip=0.701;lpips=0.401;wall= | epoch_0005:clip=0.703;lpips=0.400;wall= | epoch_0006:clip=0.705;lpips=0.402;wall= | epoch_0007:clip=0.706;lpips=0.411;wall= | epoch_0008:clip=0.707;lpips=0.415;wall= | epoch_0001:clip=0.697;lpips=0.395;wall= | epoch_0002:clip=0.700;lpips=0.407;wall= | epoch_0003:clip=0.701;lpips=0.409;wall= | epoch_0004:clip=0.701;lpips=0.410;wall= | epoch_0005:clip=0.703;lpips=0.418;wall= | epoch_0006:clip=0.705;lpips=0.412;wall= | epoch_0007:clip=0.706;lpips=0.416;wall= | epoch_0008:clip=0.706;lpips=0.423;wall= | epoch_0001:clip=0.696;lpips=0.401;wall= | epoch_0002:clip=0.698;lpips=0.400;wall= | epoch_0003:clip=0.699;lpips=0.395;wall= | epoch_0004:clip=0.700;lpips=0.407;wall= | epoch_0005:clip=0.703;lpips=0.402;wall= | epoch_0006:clip=0.704;lpips=0.400;wall= | epoch_0007:clip=0.706;lpips=0.412;wall= | epoch_0008:clip=0.706;lpips=0.422;wall= | epoch_0001:clip=0.698;lpips=0.390;wall= | epoch_0002:clip=0.699;lpips=0.394;wall= | epoch_0003:clip=0.702;lpips=0.396;wall= | epoch_0004:clip=0.702;lpips=0.400;wall= | epoch_0005:clip=0.703;lpips=0.405;wall= | epoch_0006:clip=0.706;lpips=0.414;wall= | epoch_0007:clip=0.706;lpips=0.420;wall= | epoch_0008:clip=0.705;lpips=0.419;wall= | epoch_0001:clip=0.699;lpips=0.394;wall= | epoch_0002:clip=0.700;lpips=0.401;wall= | epoch_0003:clip=0.701;lpips=0.406;wall= | epoch_0004:clip=0.702;lpips=0.412;wall= | epoch_0005:clip=0.703;lpips=0.418;wall= | epoch_0006:clip=0.706;lpips=0.420;wall= | epoch_0007:clip=0.707;lpips=0.422;wall= | epoch_0008:clip=0.707;lpips=0.424;wall= | epoch_0001:clip=0.698;lpips=0.409;wall= | epoch_0002:clip=0.698;lpips=0.395;wall= | epoch_0003:clip=0.698;lpips=0.404;wall= | epoch_0004:clip=0.698;lpips=0.412;wall= | epoch_0005:clip=0.701;lpips=0.413;wall= | epoch_0006:clip=0.704;lpips=0.413;wall= | epoch_0007:clip=0.704;lpips=0.420;wall= | epoch_0008:clip=0.705;lpips=0.426;wall= | epoch_0001:clip=0.694;lpips=0.382;wall= | epoch_0002:clip=0.698;lpips=0.387;wall= | epoch_0003:clip=0.698;lpips=0.393;wall= | epoch_0004:clip=0.700;lpips=0.402;wall= | epoch_0005:clip=0.703;lpips=0.402;wall= | epoch_0006:clip=0.705;lpips=0.405;wall= | epoch_0007:clip=0.706;lpips=0.413;wall= | epoch_0008:clip=0.706;lpips=0.419;wall= | epoch_0001:clip=0.698;lpips=0.397;wall= | epoch_0002:clip=0.699;lpips=0.397;wall= | epoch_0003:clip=0.700;lpips=0.403;wall= | epoch_0004:clip=0.702;lpips=0.408;wall= | epoch_0005:clip=0.704;lpips=0.408;wall= | epoch_0006:clip=0.705;lpips=0.408;wall= | epoch_0007:clip=0.705;lpips=0.415;wall= | epoch_0008:clip=0.705;lpips=0.422;wall=","docs\experiments\2026-05-16-root-directory-audit.md;docs\experiments\2026-06-03-exp-surface-classification.md;docs\experiments\comparison_20260602\lancet_history_registry.csv;docs\experiments\comparison_20260602\lancet_history_registry.json;docs\experiments\comparison_20260602\scatter_points.csv;docs\maths\CSV_STATISTICAL_APPENDIX_2026-05-16.md;docs\maths\FULL_EVIDENCE_ANALYSIS_2026-05-16.md;docs\repro_report_zh\00_��������Ľ���.md;docs\repro_report_zh\02_ʵ��������������.md;docs\repro_report_zh\03_�����븴���嵥.md","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart_distinct5_ema_lancet_spectralstat_e2_b80","87.691","2","87.258","0","0","0","0","0","True","1","review_ckpt_candidate_no_summary","none in this pass","uncited weight directory but no summary.json found; checkpoint may be the only model artifact, so do not delete before deeper manual owner review","epoch_0001.pt;epoch_0002.pt","","","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart_distinct5_ema_lancet_spectralstat_from_e16_e24_b48","1,079.873","24","1,047.094","0","0","0","0","3","True","1","delete_ckpt_candidate_uncited_with_summary","delete .pt/.ckpt/.pth only; retain config/log/summary/metrics/png/csv","uncited non-aaai exploratory/sweep directory with summary/metrics retained; eligible for checkpoint-only deletion while keeping data evidence","epoch_0001.pt;epoch_0002.pt;epoch_0003.pt;epoch_0004.pt;epoch_0005.pt;epoch_0006.pt;epoch_0007.pt;epoch_0008.pt;epoch_0009.pt;epoch_0010.pt;epoch_0011.pt;epoch_0012.pt;epoch_0013.pt;epoch_0014.pt;epoch_0015.pt;epoch_0016.pt;epoch_0017.pt;epoch_0018.pt;epoch_0019.pt;epoch_0020.pt;epoch_0021.pt;epoch_0022.pt;epoch_0023.pt;epoch_0024.pt","epoch_0004:clip=0.697;lpips=0.412;wall= | epoch_0008:clip=0.698;lpips=0.407;wall= | epoch_0016:clip=0.699;lpips=0.413;wall=","","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart_distinct5_ema_lancet_spectralstat_from_e2_e8_b64","380.159","8","349.031","0","0","0","0","3","True","1","delete_ckpt_candidate_uncited_with_summary","delete .pt/.ckpt/.pth only; retain config/log/summary/metrics/png/csv","uncited non-aaai exploratory/sweep directory with summary/metrics retained; eligible for checkpoint-only deletion while keeping data evidence","epoch_0001.pt;epoch_0002.pt;epoch_0003.pt;epoch_0004.pt;epoch_0005.pt;epoch_0006.pt;epoch_0007.pt;epoch_0008.pt","epoch_0004:clip=0.691;lpips=0.421;wall= | epoch_0006:clip=0.701;lpips=0.402;wall= | epoch_0008:clip=0.700;lpips=0.410;wall=","","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart_distinct5_ema_lancet_spectralstat_from_e8_e16_b48","730.829","16","698.062","0","0","0","0","3","True","1","delete_ckpt_candidate_uncited_with_summary","delete .pt/.ckpt/.pth only; retain config/log/summary/metrics/png/csv","uncited non-aaai exploratory/sweep directory with summary/metrics retained; eligible for checkpoint-only deletion while keeping data evidence","epoch_0001.pt;epoch_0002.pt;epoch_0003.pt;epoch_0004.pt;epoch_0005.pt;epoch_0006.pt;epoch_0007.pt;epoch_0008.pt;epoch_0009.pt;epoch_0010.pt;epoch_0011.pt;epoch_0012.pt;epoch_0013.pt;epoch_0014.pt;epoch_0015.pt;epoch_0016.pt","epoch_0012:clip=0.699;lpips=0.415;wall= | epoch_0014:clip=0.700;lpips=0.417;wall= | epoch_0016:clip=0.699;lpips=0.420;wall=","","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart_distinct5_ema_lancet_spectralstat_from_e8_e16_b56","44.061","1","43.629","0","0","0","0","0","True","1","review_ckpt_candidate_no_summary","none in this pass","uncited weight directory but no summary.json found; checkpoint may be the only model artifact, so do not delete before deeper manual owner review","epoch_0001.pt","","","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_budget_only_safety125_probe120_b80_lr2e4","19.809","1","15.043","0","0","0","0","1","True","1","delete_ckpt_candidate_uncited_with_summary","delete .pt/.ckpt/.pth only; retain config/log/summary/metrics/png/csv","uncited non-aaai exploratory/sweep directory with summary/metrics retained; eligible for checkpoint-only deletion while keeping data evidence","epoch_0001.pt","quick_eval_n6:clip=0.785;lpips=0.357;wall=","","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_budget_only_safety125_smoke_b80","0.468","0","0.000","0","0","0","0","0","True","1","no_checkpoint_delete","none","no .pt/.ckpt/.pth files found; if space cleanup is desired this needs a generated-image/archive policy, not ckpt cleanup","","","","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_centroid_gain_e1_from_spectral_b48","484.778","1","43.625","0","0","0","0","2","True","1","delete_ckpt_candidate_uncited_with_summary","delete .pt/.ckpt/.pth only; retain config/log/summary/metrics/png/csv","uncited non-aaai exploratory/sweep directory with summary/metrics retained; eligible for checkpoint-only deletion while keeping data evidence","epoch_0001.pt","full_eval_epoch0001_b4:clip=;lpips=;wall= | quick_eval_n6:clip=;lpips=;wall=","","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_deltafreq_high05_recover_e2_b48","160.949","2","87.249","0","0","0","0","1","True","1","delete_ckpt_candidate_uncited_with_summary","delete .pt/.ckpt/.pth only; retain config/log/summary/metrics/png/csv","uncited non-aaai exploratory/sweep directory with summary/metrics retained; eligible for checkpoint-only deletion while keeping data evidence","epoch_0001.pt;epoch_0002.pt","eval_quick_n6:clip=;lpips=;wall=","","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_direct_atom_residual_calib_b16","43.946","1","43.590","0","0","0","0","0","True","1","review_ckpt_candidate_no_summary","none in this pass","uncited weight directory but no summary.json found; checkpoint may be the only model artifact, so do not delete before deeper manual owner review","epoch_0001.pt","","","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_direct_atom_residual_calib_b64","43.934","1","43.590","0","0","0","0","0","True","1","review_ckpt_candidate_no_summary","none in this pass","uncited weight directory but no summary.json found; checkpoint may be the only model artifact, so do not delete before deeper manual owner review","epoch_0001.pt","","","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_direct_atom_residual_calib_b80","43.934","1","43.590","0","0","0","0","0","True","1","review_ckpt_candidate_no_summary","none in this pass","uncited weight directory but no summary.json found; checkpoint may be the only model artifact, so do not delete before deeper manual owner review","epoch_0001.pt","","","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_direct_atom_residual_continue_e12_from_e8_b48","1,001.146","12","523.085","0","0","0","0","2","True","1","delete_ckpt_candidate_uncited_with_summary","delete .pt/.ckpt/.pth only; retain config/log/summary/metrics/png/csv","uncited non-aaai exploratory/sweep directory with summary/metrics retained; eligible for checkpoint-only deletion while keeping data evidence","epoch_0001.pt;epoch_0002.pt;epoch_0003.pt;epoch_0004.pt;epoch_0005.pt;epoch_0006.pt;epoch_0007.pt;epoch_0008.pt;epoch_0009.pt;epoch_0010.pt;epoch_0011.pt;epoch_0012.pt","full_eval_epoch0012_b4:clip=;lpips=;wall= | full_eval_epoch0012_b8_probe:clip=;lpips=;wall=","","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_direct_atom_residual_e8_b48","1,829.921","8","348.723","0","0","0","0","5","True","1","delete_ckpt_candidate_uncited_with_summary","delete .pt/.ckpt/.pth only; retain config/log/summary/metrics/png/csv","uncited non-aaai exploratory/sweep directory with summary/metrics retained; eligible for checkpoint-only deletion while keeping data evidence","epoch_0001.pt;epoch_0002.pt;epoch_0003.pt;epoch_0004.pt;epoch_0005.pt;epoch_0006.pt;epoch_0007.pt;epoch_0008.pt","eval_smoke_epoch_0008:clip=;lpips=;wall= | epoch_0008:clip=;lpips=;wall= | epoch_0006:clip=;lpips=;wall= | epoch_0007:clip=;lpips=;wall= | epoch_0008:clip=;lpips=;wall=","","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_direct_atom_residual_e8_b56","0.347","0","0.000","0","0","0","0","0","True","1","no_checkpoint_delete","none","no .pt/.ckpt/.pth files found; if space cleanup is desired this needs a generated-image/archive policy, not ckpt cleanup","","","","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
"I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge","wikiart512_ema_direct_atom_residual_e8_b64","0.349","0","0.000","0","0","0","0","0","True","1","no_checkpoint_delete","none","no .pt/.ckpt/.pth files found; if space cleanup is desired this needs a generated-image/archive policy, not ckpt cleanup","","","","manual_remote_tokenizerclean_exp_internal_evidence_20260605.csv","manual_remote_tokenizerclean_exp_citation_graph_all_20260605.csv"
