"path","action","delete_class","size_mb","extension","last_write_time","deleted_at","reason","evidence_files","error"
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_lowpass_allocator_probe\sp_l1_residual015_direct_table_learned_allocator\epoch_0001.pt","deleted","local_schrodingerbridge_probe_calibration_weight","20.779929",".pt","2026-05-29 05:39:28","2026-06-05 05:13:56","manual checked style_representation_lowpass_allocator_probe as non-mainline probe/calibration; retained summary/log/config/json evidence","SchrodingerBridge/exp/style_representation_lowpass_allocator_probe summary/log/config files retained",""
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_lowpass_allocator_probe\sp_l1_residual015_direct_table_learned_allocator\epoch_0002.pt","deleted","local_schrodingerbridge_probe_calibration_weight","20.779929",".pt","2026-05-29 05:39:30","2026-06-05 05:13:56","manual checked style_representation_lowpass_allocator_probe as non-mainline probe/calibration; retained summary/log/config/json evidence","SchrodingerBridge/exp/style_representation_lowpass_allocator_probe summary/log/config files retained",""
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_lowpass_allocator_probe\sp_l1_residual015_direct_table_learned_allocator\epoch_0003.pt","deleted","local_schrodingerbridge_probe_calibration_weight","20.779929",".pt","2026-05-29 05:39:32","2026-06-05 05:13:56","manual checked style_representation_lowpass_allocator_probe as non-mainline probe/calibration; retained summary/log/config/json evidence","SchrodingerBridge/exp/style_representation_lowpass_allocator_probe summary/log/config files retained",""
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_lowpass_allocator_probe\sp_l2_j1_checkpoint_allocator_only\epoch_0001.pt","deleted","local_schrodingerbridge_probe_calibration_weight","20.619456",".pt","2026-05-29 05:39:43","2026-06-05 05:13:56","manual checked style_representation_lowpass_allocator_probe as non-mainline probe/calibration; retained summary/log/config/json evidence","SchrodingerBridge/exp/style_representation_lowpass_allocator_probe summary/log/config files retained",""
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_lowpass_allocator_probe\sp_l2_j1_checkpoint_allocator_only\epoch_0002.pt","deleted","local_schrodingerbridge_probe_calibration_weight","20.619456",".pt","2026-05-29 05:39:44","2026-06-05 05:13:56","manual checked style_representation_lowpass_allocator_probe as non-mainline probe/calibration; retained summary/log/config/json evidence","SchrodingerBridge/exp/style_representation_lowpass_allocator_probe summary/log/config files retained",""
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_lowpass_allocator_probe\sp_l2_j1_checkpoint_allocator_only\epoch_0003.pt","deleted","local_schrodingerbridge_probe_calibration_weight","20.619456",".pt","2026-05-29 05:39:46","2026-06-05 05:13:56","manual checked style_representation_lowpass_allocator_probe as non-mainline probe/calibration; retained summary/log/config/json evidence","SchrodingerBridge/exp/style_representation_lowpass_allocator_probe summary/log/config files retained",""
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_lowpass_allocator_probe\sp_l3_j1_checkpoint_table_allocator_refine\epoch_0001.pt","deleted","local_schrodingerbridge_probe_calibration_weight","20.620558",".pt","2026-05-29 05:39:56","2026-06-05 05:13:56","manual checked style_representation_lowpass_allocator_probe as non-mainline probe/calibration; retained summary/log/config/json evidence","SchrodingerBridge/exp/style_representation_lowpass_allocator_probe summary/log/config files retained",""
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_lowpass_allocator_probe\sp_l3_j1_checkpoint_table_allocator_refine\epoch_0002.pt","deleted","local_schrodingerbridge_probe_calibration_weight","20.620558",".pt","2026-05-29 05:39:57","2026-06-05 05:13:56","manual checked style_representation_lowpass_allocator_probe as non-mainline probe/calibration; retained summary/log/config/json evidence","SchrodingerBridge/exp/style_representation_lowpass_allocator_probe summary/log/config files retained",""
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_lowpass_allocator_probe\sp_l3_j1_checkpoint_table_allocator_refine\epoch_0003.pt","deleted","local_schrodingerbridge_probe_calibration_weight","20.620558",".pt","2026-05-29 05:39:59","2026-06-05 05:13:56","manual checked style_representation_lowpass_allocator_probe as non-mainline probe/calibration; retained summary/log/config/json evidence","SchrodingerBridge/exp/style_representation_lowpass_allocator_probe summary/log/config files retained",""
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_lowpass_basis_probe\sp_j0_m02_direct_lowpass_table\epoch_0001.pt","deleted","local_schrodingerbridge_probe_calibration_weight","20.61854",".pt","2026-05-29 05:10:24","2026-06-05 05:13:56","manual checked style_representation_lowpass_basis_probe as non-mainline probe/calibration; retained summary/log/config/json evidence","SchrodingerBridge/exp/style_representation_lowpass_basis_probe summary/log/config files retained",""
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_lowpass_basis_probe\sp_j0_m02_direct_lowpass_table\epoch_0002.pt","deleted","local_schrodingerbridge_probe_calibration_weight","20.61854",".pt","2026-05-29 05:10:25","2026-06-05 05:13:56","manual checked style_representation_lowpass_basis_probe as non-mainline probe/calibration; retained summary/log/config/json evidence","SchrodingerBridge/exp/style_representation_lowpass_basis_probe summary/log/config files retained",""
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_lowpass_basis_probe\sp_j0_m02_direct_lowpass_table\epoch_0003.pt","deleted","local_schrodingerbridge_probe_calibration_weight","20.61854",".pt","2026-05-29 05:10:26","2026-06-05 05:13:56","manual checked style_representation_lowpass_basis_probe as non-mainline probe/calibration; retained summary/log/config/json evidence","SchrodingerBridge/exp/style_representation_lowpass_basis_probe summary/log/config files retained",""
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_lowpass_basis_probe\sp_j1_residual015_direct_lowpass_table\epoch_0001.pt","deleted","local_schrodingerbridge_probe_calibration_weight","20.777789",".pt","2026-05-29 05:10:40","2026-06-05 05:13:56","manual checked style_representation_lowpass_basis_probe as non-mainline probe/calibration; retained summary/log/config/json evidence","SchrodingerBridge/exp/style_representation_lowpass_basis_probe summary/log/config files retained",""
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_lowpass_basis_probe\sp_j1_residual015_direct_lowpass_table\epoch_0002.pt","deleted","local_schrodingerbridge_probe_calibration_weight","20.777789",".pt","2026-05-29 05:10:42","2026-06-05 05:13:56","manual checked style_representation_lowpass_basis_probe as non-mainline probe/calibration; retained summary/log/config/json evidence","SchrodingerBridge/exp/style_representation_lowpass_basis_probe summary/log/config files retained",""
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_lowpass_basis_probe\sp_j1_residual015_direct_lowpass_table\epoch_0003.pt","deleted","local_schrodingerbridge_probe_calibration_weight","20.777789",".pt","2026-05-29 05:10:44","2026-06-05 05:13:56","manual checked style_representation_lowpass_basis_probe as non-mainline probe/calibration; retained summary/log/config/json evidence","SchrodingerBridge/exp/style_representation_lowpass_basis_probe summary/log/config files retained",""
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_lowpass_basis_probe\sp_j2_residual015_lowpass_basis_r4\epoch_0001.pt","deleted","local_schrodingerbridge_probe_calibration_weight","20.779197",".pt","2026-05-29 05:10:58","2026-06-05 05:13:56","manual checked style_representation_lowpass_basis_probe as non-mainline probe/calibration; retained summary/log/config/json evidence","SchrodingerBridge/exp/style_representation_lowpass_basis_probe summary/log/config files retained",""
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_lowpass_basis_probe\sp_j2_residual015_lowpass_basis_r4\epoch_0002.pt","deleted","local_schrodingerbridge_probe_calibration_weight","20.779197",".pt","2026-05-29 05:11:00","2026-06-05 05:13:56","manual checked style_representation_lowpass_basis_probe as non-mainline probe/calibration; retained summary/log/config/json evidence","SchrodingerBridge/exp/style_representation_lowpass_basis_probe summary/log/config files retained",""
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_lowpass_basis_probe\sp_j2_residual015_lowpass_basis_r4\epoch_0003.pt","deleted","local_schrodingerbridge_probe_calibration_weight","20.779197",".pt","2026-05-29 05:11:01","2026-06-05 05:13:56","manual checked style_representation_lowpass_basis_probe as non-mainline probe/calibration; retained summary/log/config/json evidence","SchrodingerBridge/exp/style_representation_lowpass_basis_probe summary/log/config files retained",""
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_lowpass_basis_probe\sp_j3_residual015_lowpass_basis_r8\epoch_0001.pt","deleted","local_schrodingerbridge_probe_calibration_weight","20.779685",".pt","2026-05-29 05:11:16","2026-06-05 05:13:56","manual checked style_representation_lowpass_basis_probe as non-mainline probe/calibration; retained summary/log/config/json evidence","SchrodingerBridge/exp/style_representation_lowpass_basis_probe summary/log/config files retained",""
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_lowpass_basis_probe\sp_j3_residual015_lowpass_basis_r8\epoch_0002.pt","deleted","local_schrodingerbridge_probe_calibration_weight","20.779685",".pt","2026-05-29 05:11:18","2026-06-05 05:13:56","manual checked style_representation_lowpass_basis_probe as non-mainline probe/calibration; retained summary/log/config/json evidence","SchrodingerBridge/exp/style_representation_lowpass_basis_probe summary/log/config files retained",""
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_lowpass_basis_probe\sp_j3_residual015_lowpass_basis_r8\epoch_0003.pt","deleted","local_schrodingerbridge_probe_calibration_weight","20.779685",".pt","2026-05-29 05:11:20","2026-06-05 05:13:56","manual checked style_representation_lowpass_basis_probe as non-mainline probe/calibration; retained summary/log/config/json evidence","SchrodingerBridge/exp/style_representation_lowpass_basis_probe summary/log/config files retained",""
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_lowpass_gate_probe\sp_i1_residual015_lowpass_learned_gate\epoch_0001.pt","deleted","local_schrodingerbridge_probe_calibration_weight","20.936618",".pt","2026-05-29 05:02:04","2026-06-05 05:13:56","manual checked style_representation_lowpass_gate_probe as non-mainline probe/calibration; retained summary/log/config/json evidence","SchrodingerBridge/exp/style_representation_lowpass_gate_probe summary/log/config files retained",""
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_lowpass_gate_probe\sp_i1_residual015_lowpass_learned_gate\epoch_0002.pt","deleted","local_schrodingerbridge_probe_calibration_weight","20.936618",".pt","2026-05-29 05:02:06","2026-06-05 05:13:56","manual checked style_representation_lowpass_gate_probe as non-mainline probe/calibration; retained summary/log/config/json evidence","SchrodingerBridge/exp/style_representation_lowpass_gate_probe summary/log/config files retained",""
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_lowpass_gate_probe\sp_i1_residual015_lowpass_learned_gate\epoch_0003.pt","deleted","local_schrodingerbridge_probe_calibration_weight","20.936618",".pt","2026-05-29 05:02:09","2026-06-05 05:13:56","manual checked style_representation_lowpass_gate_probe as non-mainline probe/calibration; retained summary/log/config/json evidence","SchrodingerBridge/exp/style_representation_lowpass_gate_probe summary/log/config files retained",""
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_lowpass_gate_probe\sp_i2_h2_checkpoint_gate_only\epoch_0001.pt","deleted","local_schrodingerbridge_probe_calibration_weight","20.670912",".pt","2026-05-29 05:00:17","2026-06-05 05:13:56","manual checked style_representation_lowpass_gate_probe as non-mainline probe/calibration; retained summary/log/config/json evidence","SchrodingerBridge/exp/style_representation_lowpass_gate_probe summary/log/config files retained",""
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_lowpass_gate_probe\sp_i2_h2_checkpoint_gate_only\epoch_0002.pt","deleted","local_schrodingerbridge_probe_calibration_weight","20.670912",".pt","2026-05-29 05:00:18","2026-06-05 05:13:56","manual checked style_representation_lowpass_gate_probe as non-mainline probe/calibration; retained summary/log/config/json evidence","SchrodingerBridge/exp/style_representation_lowpass_gate_probe summary/log/config files retained",""
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_lowpass_gate_probe\sp_i2_h2_checkpoint_gate_only\epoch_0003.pt","deleted","local_schrodingerbridge_probe_calibration_weight","20.670912",".pt","2026-05-29 05:00:19","2026-06-05 05:13:56","manual checked style_representation_lowpass_gate_probe as non-mainline probe/calibration; retained summary/log/config/json evidence","SchrodingerBridge/exp/style_representation_lowpass_gate_probe summary/log/config files retained",""
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_lowpass_support_probe\sp_k0_residual015_lowpass_head_flat_support\epoch_0001.pt","deleted","local_schrodingerbridge_probe_calibration_weight","20.936126",".pt","2026-05-29 05:24:34","2026-06-05 05:13:56","manual checked style_representation_lowpass_support_probe as non-mainline probe/calibration; retained summary/log/config/json evidence","SchrodingerBridge/exp/style_representation_lowpass_support_probe summary/log/config files retained",""
"G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_lowpass_support_probe\sp_k0_residual015_lowpass_head_flat_support\epoch_0002.pt","deleted","local_schrodingerbridge_probe_calibration_weight","20.936126",".pt","2026-05-29 05:24:36","2026-06-05 05:13:56","manual checked style_representation_lowpass_support_probe as non-mainline probe/calibration; retained summary/log/config/json evidence","SchrodingerBridge/exp/style_representation_lowpass_support_probe summary/log/config files retained",""
