case_id,src_style,tgt_style,best_overall,best_style_specificity,best_structure,best_artifact_control,confidence_1_to_5,LBM-Knee_e13_style_specificity,LBM-Knee_e13_structure_preservation,LBM-Knee_e13_artifact_control,LBM-Knee_e13_note,Seedream_repaired750_style_specificity,Seedream_repaired750_structure_preservation,Seedream_repaired750_artifact_control,Seedream_repaired750_note,EdgeGated_e01_style_specificity,EdgeGated_e01_structure_preservation,EdgeGated_e01_artifact_control,EdgeGated_e01_note
Early_Renaissance__pisanello_stork-1430__to__Minimalism,Early_Renaissance,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Faint, washed-out rendering; minimal style transfer; structure preserved but lacks clarity and artistic intent.",5,5,5,"Clean, bold geometric shapes with flat colors; strong minimalism; perfect structural fidelity and no artifacts.",3,4,3,Soft gradient washes suggest abstraction but lack crisp minimalism; structure mostly intact; slight smudging reduces control.
Ukiyo_e__katsushika-hokusai_woman-looking-at-herself-in-a-mirror__to__Early_Renaissance,Ukiyo_e,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Fails to capture Early Renaissance style; appears as a faded, abstracted version of source with no religious or architectural motifs. Structure is distorted and lacks coherence.",5,5,5,"Excellent match to Early Renaissance style: includes halo, religious figure, book, architectural elements, and aged parchment texture. Source structure preserved with high fidelity and minimal artifacts.",2,3,2,"Similar to LBM output — retains source layout but applies no meaningful stylistic transformation. Appears as a washed-out, low-contrast copy with no Renaissance characteristics."
Rococo__louise-elisabeth-vigee-le-brun_the-bather-1792__to__Rococo,Rococo,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Faint Rococo-like softness but lacks ornamental detail; structure preserved but overly blurred; heavy vignetting and smudging artifacts.,5,5,5,"Excellent Rococo styling with ornate frame, pastel tones, and soft brushwork; faithful to source pose and composition; clean output with no visible artifacts.",3,4,3,Moderate Rococo feel with some softness and framing; structure well preserved; slight haze and edge bleeding reduce clarity.
Minimalism__ellsworth-kelly_diagonal-1951__to__Ukiyo_e,Minimalism,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,1,4,4,Minimal style transfer; retains source structure but lacks Ukiyo-e characteristics.,5,5,5,Excellent Ukiyo-e style match with clean structure and no visible artifacts.,2,4,4,Slight hint of style but mostly neutral; structure preserved well with minor artifacts.
Rococo__thomas-gainsborough_a-coastal-landscape-1782__to__Ukiyo_e,Rococo,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,3,Very faint Ukiyo-e influence; mostly retains source’s painterly style with minimal structural clarity or stylistic fidelity.,5,5,5,"Strong Ukiyo_e aesthetic with clear line work, flat color planes, and compositional harmony; source structure well preserved with no visible artifacts.",2,3,4,"Slight stylistic shift toward soft washes but lacks definitive Ukiyo_e traits; structure is clean but overly blurred, reducing detail fidelity."
Impressionism__claude-monet_rouen-cathedral-the-portal-at-midday__to__Rococo,Impressionism,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very low style transfer; output is mostly washed-out noise with minimal Rococo characteristics. Structure is barely preserved due to heavy degradation.,5,5,5,"Excellent Rococo style transfer with ornate details, pastel pinks/golds, and decorative flourishes. Source structure (arches, facade) is clearly preserved. No visible artifacts.",2,3,2,Similar to LBM-Knee_e13 — heavily degraded output with faint color washes but no clear Rococo styling. Structure is obscured by noise/artifacts.
Rococo__maurice-quentin-de-la-tour_study-for-portrait-of-mademoiselle-dangeville-1__to__Early_Renaissance,Rococo,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very low style transfer; output is washed out and lacks Renaissance texture or color. Structure is preserved but overly blurred. Heavy artifacts from poor style mapping.,5,5,5,"Excellent Renaissance style with appropriate chiaroscuro, warm tones, and painterly texture. Structure perfectly preserved. No visible artifacts.",3,4,3,Moderate style transfer with some Renaissance-like softness but lacks depth and color richness. Structure well preserved. Minor smudging artifacts around edges.
Rococo__canaletto_london-the-thames-and-the-city-of-london-from-the-terrace-of-richmond-house__to__Ukiyo_e,Rococo,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,1,3,2,Minimal style transfer; mostly grayscale sketch with no Ukiyo-e color or texture. Structure preserved but lacks artistic intent.,5,5,5,"Excellent Ukiyo-e style application: vibrant colors, flat shading, and compositional harmony matching target. Structure fully preserved with no artifacts.",1,3,2,Similar to LBM — faint edge-based rendering with no stylistic color or texture. Structure intact but visually inert.
Impressionism__edgar-degas_study-of-gentile-bellini-1855__to__Rococo,Impressionism,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Fails to apply Rococo style; output is a washed-out sketch with no color or ornamental detail. Structure is preserved but lacks stylistic fidelity.,5,5,5,"Excellent Rococo style transfer: rich pastel colors, ornate frame, luxurious fabrics, and soft lighting. Structure of source portrait is perfectly preserved with high fidelity and no visible artifacts.",2,3,2,"Similar to LBM-Knee_e13 — retains structure but fails to convey Rococo aesthetics. Output appears as a faded, monochrome sketch with minimal stylistic influence."
Ukiyo_e__utagawa-kuniyoshi_tsuchigumo__to__Impressionism,Ukiyo_e,Impressionism,Seedream_repaired750,Seedream_repaired750,EdgeGated_e01,EdgeGated_e01,4,2,3,2,Minimal style transfer; output nearly identical to source with no impressionistic texture or brushwork. Structure preserved but no stylistic adaptation.,5,4,3,"Strong impressionistic rendering with visible brushstroke-like textures and soft color blending. Some minor color bleeding and edge softening, but overall excellent style capture.",3,5,5,"Excellent structure and artifact control — clean edges, no distortion. However, style transfer is weak: lacks impressionistic texture or painterly quality, appearing more like a filtered version of the source."
Early_Renaissance__domenico-ghirlandaio_st-jerome__to__Ukiyo_e,Early_Renaissance,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Very faint, washed-out output; minimal Ukiyo-e style transfer, mostly preserves structure but lacks color and line work.",5,5,5,"Excellent Ukiyo-e style with bold lines, flat color blocks, and stylized shading. Structure is well-preserved and clean.",2,3,2,Similar to LBM — overly pale and indistinct. Some structural edges preserved but no meaningful style application.
Early_Renaissance__paolo-uccello_scene-adoration-of-the-three-kings-1440__to__Early_Renaissance,Early_Renaissance,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Fails to apply Early Renaissance style; appears as a faded, ghostly overlay with no stylistic coherence or structural fidelity.",5,5,5,"Excellent match to Early Renaissance style with proper framing, color palette, and texture. Structure is well-preserved and artifacts are minimal.",3,4,3,Moderate style application with some Renaissance-like tones but lacks depth and detail. Structure is mostly preserved but edges appear slightly blurred.
Minimalism__yves-gaucher_traces-2000__to__Impressionism,Minimalism,Impressionism,Seedream_repaired750,Seedream_repaired750,EdgeGated_e01,EdgeGated_e01,4,2,3,4,"Very faint, washed-out impressionistic texture; structure preserved but style is weak and indistinct.",5,3,3,Strongest impressionistic brushwork and color blending; slight smudging around the line but overall best style match.,1,5,5,"Perfect structure and no artifacts, but completely lacks any impressionistic style — appears as a plain gradient with a sharp line."
Minimalism__robert-ryman_surface-veil-1970__to__Ukiyo_e,Minimalism,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,1,2,2,Fails to apply Ukiyo-e style; output is nearly identical to source with no stylistic transformation. Structure preserved but irrelevant due to lack of style transfer.,5,5,5,"Excellent Ukiyo-e style application with appropriate color palette, brushwork texture, and compositional framing. Source structure (paper on wall) is preserved within the stylized context. No visible artifacts.",1,2,2,No stylistic transformation applied; output is visually identical to source. Structure preserved but style transfer failed entirely.
Early_Renaissance__andrea-mantegna_adoration-of-the-magi-central-panel-from-the-altarpiece__to__Ukiyo_e,Early_Renaissance,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,2,"Very washed-out, lacks Ukiyo-e color vibrancy and line clarity; structure is blurred but recognizable; artifacts from over-smoothing.",5,5,5,"Excellent Ukiyo-e style transfer with bold lines, flat color planes, and characteristic composition; source structure perfectly preserved; no visible artifacts.",3,4,3,Moderate Ukiyo-e feel with some line work and color blocking; structure mostly preserved but slightly softened; minor smudging and color bleeding artifacts.
Minimalism__pino-pinelli_pittura-r-1993__to__Minimalism,Minimalism,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,4,3,Fails to apply minimalism; retains source colors and texture. Structure preserved but style absent.,5,5,5,"Perfectly applies minimalism with clean white background and bold red shapes. No artifacts, structure intact.",3,4,4,"Applies minimalism partially — desaturates to pinkish tones, loses vibrancy. Minor artifacts in edge blending."
Impressionism__edouard-manet_tarring-the-boat-1873__to__Ukiyo_e,Impressionism,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very faint Ukiyo-e influence; mostly retains source’s painterly texture with minimal stylistic transformation. Structure is preserved but lacks definition. Artifacts include smudging and loss of edge clarity.,5,5,5,"Strong Ukiyo-e aesthetic: bold outlines, flat color planes, stylized figures, and decorative elements. Source structure is well-preserved with enhanced clarity. No visible artifacts; clean rendering.",3,4,3,Moderate Ukiyo-e stylization with some outline emphasis and simplified forms. Structure is largely intact but edges are slightly softened. Minor artifacts in background blending and figure definition.
Ukiyo_e__utagawa-kunisada_not_detected_240381(1)__to__Early_Renaissance,Ukiyo_e,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Fails to apply Early Renaissance style; retains source’s Japanese aesthetic. Structure is preserved but lacks stylistic transformation. Artifacts include color bleeding and loss of detail.,5,5,5,"Excellent Early Renaissance style transfer with accurate lighting, texture, and composition. Structure is well-preserved with minimal artifacts. Cleanest output overall.",2,3,2,Minimal style transfer; largely preserves source image. Structure is intact but no meaningful stylistic adaptation. Artifacts include smudging and color distortion.
Minimalism__tony-smith_die-1968__to__Ukiyo_e,Minimalism,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,4,3,Very low style transfer; cube appears frosted glass with no Ukiyo-e characteristics. Structure is well preserved but lacks artistic intent.,5,5,5,Excellent style transfer with warm gradient tones reminiscent of Ukiyo-e woodblock prints. Cube structure is perfectly preserved with clean edges and no artifacts.,2,4,3,"Similar to LBM output — minimal style transfer, appears as a translucent or frosted cube. Structure is maintained but no stylistic elements from reference are evident."
