case_id,src_style,tgt_style,best_overall,best_style_specificity,best_structure,best_artifact_control,confidence_1_to_5,LBM-Knee_e13_style_specificity,LBM-Knee_e13_structure_preservation,LBM-Knee_e13_artifact_control,LBM-Knee_e13_note,Seedream_repaired750_style_specificity,Seedream_repaired750_structure_preservation,Seedream_repaired750_artifact_control,Seedream_repaired750_note,EdgeGated_e12_style_specificity,EdgeGated_e12_structure_preservation,EdgeGated_e12_artifact_control,EdgeGated_e12_note
Early_Renaissance__pisanello_stork-1430__to__Minimalism,Early_Renaissance,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Faint, washed-out output; minimal style transfer, poor contrast and detail loss.",5,5,5,"Strong minimalism: clean shapes, flat colors, sharp edges, faithful structure, no artifacts.",2,3,2,"Similar to LBM — overly faded, low contrast, minimal stylistic impact, some structural blur."
Ukiyo_e__katsushika-hokusai_woman-looking-at-herself-in-a-mirror__to__Early_Renaissance,Ukiyo_e,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Fails to apply Renaissance style; output resembles a faded Japanese woodblock print. Severe structural distortion and ghosting artifacts.,5,5,5,"Perfectly captures the Early Renaissance style (arched frame, religious iconography, chiaroscuro) while maintaining the source composition without artifacts.",2,3,2,"Similar to LBM, fails to apply the target style, resulting in a washed-out, artifact-heavy image that looks like a damaged scroll."
Rococo__louise-elisabeth-vigee-le-brun_the-bather-1792__to__Rococo,Rococo,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Faint Rococo-like softness but lacks ornamental detail; structure preserved but overly blurred and muddy.,5,5,5,"Excellent Rococo styling with ornate frame, soft pastel tones, and faithful structure; minimal artifacts.",3,4,3,Moderate Rococo feel with some softness and color; structure well preserved but slightly hazy and less refined.
Minimalism__ellsworth-kelly_diagonal-1951__to__Ukiyo_e,Minimalism,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,4,3,Minimal style transfer; mostly preserves source structure with faint texture. Lacks Ukiyo-e characteristics.,5,5,5,Excellent Ukiyo-e style match with appropriate paper texture and color tone. Structure perfectly preserved. No artifacts.,2,4,4,Preserves structure well but applies minimal style — nearly identical to source. No visible artifacts.
Rococo__thomas-gainsborough_a-coastal-landscape-1782__to__Ukiyo_e,Rococo,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,3,Very faint Ukiyo-e influence; mostly washed-out version of source. Structure preserved but lacks stylistic definition. Low contrast and detail loss.,5,5,5,"Excellent Ukiyo_e style transfer with clear line work, color palette, and compositional harmony. Source structure fully preserved. No visible artifacts.",3,4,4,"Moderate Ukiyo_e styling with soft edges and muted tones. Structure well maintained. Slight blurring and loss of fine detail, but no major artifacts."
Impressionism__claude-monet_rouen-cathedral-the-portal-at-midday__to__Rococo,Impressionism,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very low style transfer; mostly washed-out texture with no Rococo elements. Structure is faintly preserved but obscured by noise and blur. Heavy artifacts and loss of detail.,5,5,5,"Excellent Rococo style transfer: ornate gold detailing, pastel pinks, and baroque architectural flourishes match target. Source structure (arches, facade) is clearly preserved. Clean output with minimal artifacts.",2,3,2,"Similar to LBM — fails to apply Rococo style, resulting in a faded, textured wash. Structure is barely discernible. High artifact presence and poor stylistic fidelity."
Rococo__maurice-quentin-de-la-tour_study-for-portrait-of-mademoiselle-dangeville-1__to__Early_Renaissance,Rococo,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Very washed out, low contrast, and lacks Renaissance texture or chiaroscuro. Structure is preserved but overly blurred.",5,5,5,"Excellent match to Early Renaissance portraiture: warm skin tones, soft chiaroscuro, realistic fabric folds, and preserved facial structure without artifacts.",2,4,3,Structure is well preserved but style is too flat and desaturated. Lacks Renaissance depth and color richness; slight haloing around edges.
Rococo__canaletto_london-the-thames-and-the-city-of-london-from-the-terrace-of-richmond-house__to__Ukiyo_e,Rococo,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,1,3,2,Minimal style transfer; mostly grayscale sketch with no Ukiyo-e color or texture. Structure preserved but lacks artistic intent.,5,5,5,"Excellent Ukiyo-e style application: vibrant colors, flat shading, and compositional harmony. Structure fully preserved with no artifacts.",1,3,2,Similar to LBM — edge-based grayscale output with no stylistic color or texture. Structure intact but stylistically absent.
Impressionism__edgar-degas_study-of-gentile-bellini-1855__to__Rococo,Impressionism,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very faint Rococo influence; mostly grayscale sketch with minimal color or ornamental detail. Structure preserved but lacks stylistic fidelity.,5,5,5,"Excellent Rococo styling: rich pastel palette, ornate frame, luxurious fabric textures, and soft lighting. Faithfully preserves source structure while fully embracing target style.",2,4,3,Preserves facial structure well but applies only a faint Rococo-like border and muted tones. Lacks depth and richness of true Rococo aesthetic.
Ukiyo_e__utagawa-kuniyoshi_tsuchigumo__to__Impressionism,Ukiyo_e,Impressionism,Seedream_repaired750,Seedream_repaired750,EdgeGated_e12,EdgeGated_e12,4,2,3,3,Minimal style transfer; retains source structure but lacks impressionistic texture or brushwork. Some color bleeding and noise present.,5,4,4,Strong impressionistic rendering with visible brushstroke-like textures and muted palette matching target. Structure mostly preserved with minor softening.,3,5,5,Excellent structural fidelity and clean output with no artifacts. Style transfer is subtle — some textural variation but not strongly impressionistic.
Early_Renaissance__domenico-ghirlandaio_st-jerome__to__Ukiyo_e,Early_Renaissance,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Very faint, washed-out output; style transfer is nearly absent and structure is blurred with low contrast.",5,5,5,"Excellent Ukiyo-e style application with clear line work, flat color regions, and strong structural fidelity to the source figure and architecture.",2,3,2,"Similar to LBM — overly faded and low-contrast; style cues are present but extremely weak, and structure lacks definition."
Early_Renaissance__paolo-uccello_scene-adoration-of-the-three-kings-1440__to__Early_Renaissance,Early_Renaissance,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Poor style transfer; retains source composition but lacks Renaissance aesthetic. Heavy artifacts and distorted figures.,5,5,5,"Excellent match to Early Renaissance style with proper framing, color palette, and figure rendering. Structure preserved via arched window motif. No visible artifacts.",3,4,3,Moderate style adoption; some Renaissance elements present but inconsistent. Structure mostly preserved but edges show slight distortion. Minor artifacts in drapery and background.
Minimalism__yves-gaucher_traces-2000__to__Impressionism,Minimalism,Impressionism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,4,Minimal style transfer; mostly blank with faint line. Structure preserved but no impressionistic texture or color.,5,5,5,Strong impressionistic brushwork and color palette applied while preserving the horizontal line structure. Clean output with no artifacts.,3,4,4,"Some texture and color variation suggesting style, but muted and inconsistent. Line preserved well; minor smudging artifacts."
Minimalism__robert-ryman_surface-veil-1970__to__Ukiyo_e,Minimalism,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,1,2,2,Fails to apply Ukiyo-e style; output is nearly identical to source with no stylistic transformation. Structure preserved but irrelevant due to lack of style transfer.,5,5,5,"Successfully applies Ukiyo-e aesthetic with appropriate color palette, brushstroke texture, and compositional framing. Source structure (paper on wall) is preserved and enhanced by style. No visible artifacts.",1,2,3,No stylistic transformation applied; output resembles source with minor smoothing. Structure preserved but no style transfer occurred. Clean but ineffective.
Early_Renaissance__andrea-mantegna_adoration-of-the-magi-central-panel-from-the-altarpiece__to__Ukiyo_e,Early_Renaissance,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,3,"Very washed-out, low contrast; Ukiyo-e color palette and line work barely present. Structure is somewhat preserved but lacks definition.",5,5,5,"Excellent Ukiyo-e style transfer: bold outlines, flat color blocks, dynamic composition matching target. Source structure fully preserved with no artifacts.",3,4,4,"Moderate Ukiyo-e feel with some color and line hints, but overly pale and blurry. Structure is mostly intact but lacks crispness and stylistic fidelity."
Minimalism__pino-pinelli_pittura-r-1993__to__Minimalism,Minimalism,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,3,Fails to capture minimalism; retains source colors and texture. Structure preserved but lacks stylistic abstraction.,5,5,5,"Excellent minimalism: bold red on white, clean geometry, no artifacts. Faithful to target style while preserving source layout.",3,4,4,Moderate minimalism attempt; desaturated tones reduce vibrancy. Structure mostly intact but edges slightly blurred.
Impressionism__edouard-manet_tarring-the-boat-1873__to__Ukiyo_e,Impressionism,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very faint Ukiyo-e influence; mostly retains source’s painterly texture with minimal stylization. Structure preserved but lacks bold outlines or flat color blocks typical of Ukiyo-e. Artifacts include smudged edges and low contrast.,5,5,5,"Excellent Ukiyo-e transformation: strong black outlines, flat saturated colors, stylized figures, and compositional framing matching target reference. Structure perfectly preserved. No visible artifacts.",3,4,3,"Moderate Ukiyo-e styling — some outline emphasis and color flattening, but still retains too much source realism. Structure well preserved. Minor artifacts in sky and water gradients."
Ukiyo_e__utagawa-kunisada_not_detected_240381(1)__to__Early_Renaissance,Ukiyo_e,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Fails to apply Renaissance style; retains source’s East Asian aesthetic. Structure is preserved but lacks stylistic transformation. Artifacts include color bleeding and loss of detail.,5,5,5,"Excellent Renaissance style transfer with appropriate lighting, texture, and composition. Source structure is faithfully preserved. No visible artifacts; clean output.",2,3,2,Minimal style transfer; resembles source image with slight aging effect. Structure is maintained but no Renaissance characteristics. Artifacts include smudging and inconsistent texture.
Minimalism__tony-smith_die-1968__to__Ukiyo_e,Minimalism,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,4,3,Very low style transfer; cube appears frosted glass with no Ukiyo-e characteristics. Structure is well preserved but lacks artistic intent.,4,5,5,"Best overall. Applies a warm, gradient wash reminiscent of aged paper or ink tones from Ukiyo-e. Structure is perfectly preserved with clean edges and realistic lighting. Minimal artifacts.",2,4,3,"Similar to LBM, applies a cool, frosted effect. No Ukiyo-e style elements. Structure is maintained but the aesthetic is neutral and not stylistically aligned."
Ukiyo_e__utagawa-kuniyoshi_woman-seated-under-a-cherry-blossoms__to__Minimalism,Ukiyo_e,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Fails to apply minimalism; output is a degraded, washed-out version of the source with no stylistic intent.",5,5,5,Perfectly captures the minimalist aesthetic while flawlessly preserving the source image's structure and details.,2,3,2,"Similar to LBM, this method fails to apply the target style, resulting in a blurry and artifact-ridden image."
